measureNumber,beatNumber,offset,Chord,NormalForm,PCsInNormalForm,file,Composer
32,3,126.0,<music21.chord.Chord F#3 G3 B3 D4 D6>,"[0, 1, 5, 8]","[6, 7, 11, 2]",Schnittke_Tango.mxl,Schnittke
32,4,127.0,<music21.chord.Chord F#3 G3 B3 D4 C#5 C#6>,"[0, 1, 5, 7, 8]","[6, 7, 11, 1, 2]",Schnittke_Tango.mxl,Schnittke
32,4 1/2,127.5,<music21.chord.Chord F#3 G3 B3 D4 B4 B5>,"[0, 1, 5, 8]","[6, 7, 11, 2]",Schnittke_Tango.mxl,Schnittke
33,1,128.0,<music21.chord.Chord E#3 F#3 G#3 C#4 A4 A5>,"[0, 1, 3, 4, 8]","[5, 6, 8, 9, 1]",Schnittke_Tango.mxl,Schnittke
33,1 1/2,128.5,<music21.chord.Chord E#3 F#3 G#3 C#4 A4 A5>,"[0, 1, 3, 4, 8]","[5, 6, 8, 9, 1]",Schnittke_Tango.mxl,Schnittke
33,2,129.0,<music21.chord.Chord E#3 F#3 G#3 C#4 C#6>,"[0, 4, 5, 7]","[1, 5, 6, 8]",Schnittke_Tango.mxl,Schnittke
33,2 1/2,129.5,<music21.chord.Chord E#3 F#3 G#3 C#4 B5>,"[0, 1, 3, 6, 8]","[5, 6, 8, 11, 1]",Schnittke_Tango.mxl,Schnittke
33,3,130.0,<music21.chord.Chord E#3 F#3 G#3 C#4 G#4 G#5>,"[0, 4, 5, 7]","[1, 5, 6, 8]",Schnittke_Tango.mxl,Schnittke
33,4,131.0,<music21.chord.Chord E#3 F#3 G#3 C#4 A5>,"[0, 1, 3, 4, 8]","[5, 6, 8, 9, 1]",Schnittke_Tango.mxl,Schnittke
34,1,132.0,<music21.chord.Chord F#3 A3 C#4 E#4 E#5>,"[0, 1, 4, 8]","[5, 6, 9, 1]",Schnittke_Tango.mxl,Schnittke
34,1 1/2,132.5,<music21.chord.Chord F#3 A3 C#4 E#4 E#5>,"[0, 1, 4, 8]","[5, 6, 9, 1]",Schnittke_Tango.mxl,Schnittke
34,2,133.0,<music21.chord.Chord F#3 A3 C#4 G#5>,"[0, 2, 3, 7]","[6, 8, 9, 1]",Schnittke_Tango.mxl,Schnittke
34,2 1/2,133.5,<music21.chord.Chord F#3 A3 C#4 G#5>,"[0, 2, 3, 7]","[6, 8, 9, 1]",Schnittke_Tango.mxl,Schnittke
34,3,134.0,<music21.chord.Chord F#3 A3 C#4 F#4 F#5>,"[0, 3, 7]","[6, 9, 1]",Schnittke_Tango.mxl,Schnittke
34,4,135.0,<music21.chord.Chord F#3 A3 C#4>,"[0, 3, 7]","[6, 9, 1]",Schnittke_Tango.mxl,Schnittke
35,1,136.0,<music21.chord.Chord F#3 A3 C#4>,"[0, 3, 7]","[6, 9, 1]",Schnittke_Tango.mxl,Schnittke
35,2,137.0,<music21.chord.Chord C#4 G#4 E#5>,"[0, 4, 7]","[1, 5, 8]",Schnittke_Tango.mxl,Schnittke
35,3,138.0,<music21.chord.Chord E#4 F#4 G4>,"[0, 1, 2]","[5, 6, 7]",Schnittke_Tango.mxl,Schnittke
35,4,139.0,<music21.chord.Chord G3 B-4 G-5 F-6>,"[0, 2, 3, 6]","[4, 6, 7, 10]",Schnittke_Tango.mxl,Schnittke
36,1,140.0,<music21.chord.Chord F#3 A3 C#4>,"[0, 3, 7]","[6, 9, 1]",Schnittke_Tango.mxl,Schnittke
36,2,141.0,<music21.chord.Chord C#5 G#5 E#6>,"[0, 4, 7]","[1, 5, 8]",Schnittke_Tango.mxl,Schnittke
36,3,142.0,<music21.chord.Chord F#4 A5 F#6>,"[0, 3]","[6, 9]",Schnittke_Tango.mxl,Schnittke
