offset,Chord,NormalForm,PCsinNormalForm,file,Composer,MeasureNumber,MeasureCount
193.25,<music21.chord.Chord E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
193.5,<music21.chord.Chord B4 E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
193.875,<music21.chord.Chord E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
194.0,<music21.chord.Chord B4 E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
194.625,<music21.chord.Chord E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
195.0,<music21.chord.Chord B4 E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
196.25,<music21.chord.Chord E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
196.5,<music21.chord.Chord B4 E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
196.875,<music21.chord.Chord E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
197.0,<music21.chord.Chord B4 E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
197.5,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
198.0,<music21.chord.Chord B4 F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
199.125,<music21.chord.Chord F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
199.5,<music21.chord.Chord B4 F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
199.75,<music21.chord.Chord F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
200.0,<music21.chord.Chord B4 F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
200.75,<music21.chord.Chord F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
201.0,<music21.chord.Chord B4 F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
202.125,<music21.chord.Chord F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
202.5,<music21.chord.Chord B4 F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
202.625,<music21.chord.Chord F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
203.0,<music21.chord.Chord B4 F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
203.5,<music21.chord.Chord B4 F4 A4>,"[0, 4, 6]","[5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
204.0,<music21.chord.Chord E-5 E3>,"[0, 1]","[3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
204.875,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
205.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
205.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
206.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
206.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
207.0,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
207.125,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
207.5,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
208.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
208.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
209.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
209.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
209.5,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
210.0,<music21.chord.Chord E-5 E3>,"[0, 1]","[3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
211.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
211.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
212.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
212.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
213.0,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
213.5,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
214.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
214.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
215.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
215.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
215.5,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
216.0,<music21.chord.Chord E-5 E3>,"[0, 1]","[3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
217.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
217.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
217.5,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
218.0,<music21.chord.Chord B4 G#3 B3>,"[0, 3]","[8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
218.125,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
219.0,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
219.875,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
220.0,<music21.chord.Chord B4 B3 E-4>,"[0, 4]","[11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
220.125,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
221.0,<music21.chord.Chord G#4 E-4 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
221.125,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
222.0,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
222.875,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
223.0,<music21.chord.Chord C#5 C#4 E-4>,"[0, 2]","[1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
223.375,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
224.0,<music21.chord.Chord C#5 C#4 E4>,"[0, 3]","[1, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
224.5,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
225.0,<music21.chord.Chord C#5 C#4 F4>,"[0, 4]","[1, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
225.625,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
226.0,<music21.chord.Chord C#5 C#4 F#4>,"[0, 5]","[1, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
226.625,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
227.0,<music21.chord.Chord C#5 C#4 G4>,"[0, 6]","[1, 7]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
227.625,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
228.0,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
229.0,<music21.chord.Chord C#5 C#4 G#4>,"[0, 5]","[8, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
229.375,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
230.0,<music21.chord.Chord C#5 G4 C#4>,"[0, 6]","[1, 7]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
230.5,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
231.0,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
231.25,<music21.chord.Chord A3>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
231.5,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
232.0,<music21.chord.Chord B4 G4 C#4>,"[0, 4, 6]","[7, 11, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
232.125,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
233.0,<music21.chord.Chord B4 C#4 F#4>,"[0, 2, 7]","[11, 1, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
233.25,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
233.5,<music21.chord.Chord A4>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
234.0,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
235.0,<music21.chord.Chord C#5 C#4 F#4>,"[0, 5]","[1, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
235.375,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
236.0,<music21.chord.Chord C#5 C#4 F4>,"[0, 4]","[1, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
236.375,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
237.0,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
237.125,<music21.chord.Chord A3>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
237.5,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
238.0,<music21.chord.Chord B4 E4 C#4>,"[0, 2, 5]","[11, 1, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
238.375,<music21.chord.Chord B4 C#4>,"[0, 2]","[11, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
238.5,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
239.0,<music21.chord.Chord B4 C#4 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
239.5,<music21.chord.Chord A4>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
240.0,<music21.chord.Chord A4 E-3>,"[0, 6]","[3, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
240.875,<music21.chord.Chord A4>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
241.0,<music21.chord.Chord A4 C#4 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
241.25,<music21.chord.Chord A4>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
241.5,<music21.chord.Chord F4>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
242.0,<music21.chord.Chord F#4 A3 C#4>,"[0, 3, 7]","[6, 9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
242.25,<music21.chord.Chord F#4>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
243.0,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
243.5,<music21.chord.Chord E-4 E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
244.0,<music21.chord.Chord F#4 C#4 A3>,"[0, 3, 7]","[6, 9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
244.125,<music21.chord.Chord F#4>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
244.5,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
245.0,<music21.chord.Chord A4 A3 C#4>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
245.125,<music21.chord.Chord A4>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
245.5,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
246.0,<music21.chord.Chord G#4 C#3>,"[0, 5]","[8, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
247.0,<music21.chord.Chord G#4 G#3 B3>,"[0, 3]","[8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
247.25,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
248.0,<music21.chord.Chord G#4 G#3 B3>,"[0, 3]","[8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
248.25,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
249.0,<music21.chord.Chord G#4 E-3>,"[0, 5]","[3, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
250.0,<music21.chord.Chord G#4 G#3 B3>,"[0, 3]","[8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
250.125,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
251.0,<music21.chord.Chord G#4 G#3 B3>,"[0, 3]","[8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
251.125,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
252.0,<music21.chord.Chord E-5 E3>,"[0, 1]","[3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
253.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
253.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
254.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
254.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
255.0,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
255.125,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
255.5,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
256.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
256.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
257.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
257.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
257.5,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
258.0,<music21.chord.Chord E-5 E3>,"[0, 1]","[3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
258.875,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
259.0,<music21.chord.Chord E-5 B3 G#3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
259.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
260.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
260.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
261.0,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
261.125,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
261.5,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
262.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
262.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
263.0,<music21.chord.Chord C#5 E-4 B3>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
263.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
263.5,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
264.0,<music21.chord.Chord D5 E3>,"[0, 2]","[2, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
265.0,<music21.chord.Chord D5 F#3 D4>,"[0, 4]","[2, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
265.25,<music21.chord.Chord D5>,[0],[2],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
265.5,<music21.chord.Chord F4>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
266.0,<music21.chord.Chord F#4 F#3 D4>,"[0, 4]","[2, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
266.125,<music21.chord.Chord F#4>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
267.0,<music21.chord.Chord F4 E3>,"[0, 1]","[4, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
267.5,<music21.chord.Chord F#4 E3>,"[0, 2]","[4, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
268.0,<music21.chord.Chord G#4 F#3 D4>,"[0, 4, 6]","[2, 6, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
268.125,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
268.5,<music21.chord.Chord A4>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
269.0,<music21.chord.Chord B4 F#3 D4>,"[0, 3, 7]","[11, 2, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
269.125,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
269.5,<music21.chord.Chord C5>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
270.0,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
270.625,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
271.0,<music21.chord.Chord G#5 E4 C#4>,"[0, 3, 7]","[1, 4, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
271.5,<music21.chord.Chord G#5>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
272.0,<music21.chord.Chord C5 G#3>,"[0, 4]","[8, 0]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
273.0,<music21.chord.Chord G#5 C#4 E4>,"[0, 3, 7]","[1, 4, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
273.375,<music21.chord.Chord G#5>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
274.0,<music21.chord.Chord B4 G3>,"[0, 4]","[7, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
274.5,<music21.chord.Chord G3>,[0],[7],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
275.0,<music21.chord.Chord G#5 C#4 E4>,"[0, 3, 7]","[1, 4, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
276.0,<music21.chord.Chord B-4 F#3>,"[0, 4]","[6, 10]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
277.0,<music21.chord.Chord G#5 C#4 E4>,"[0, 3, 7]","[1, 4, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
277.375,<music21.chord.Chord G#5>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
278.0,<music21.chord.Chord E5 F3>,"[0, 1]","[4, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
278.5,<music21.chord.Chord E5>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
279.0,<music21.chord.Chord E5 A3 E4>,"[0, 5]","[4, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
279.375,<music21.chord.Chord E5>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
279.5,<music21.chord.Chord D5>,[0],[2],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
280.0,<music21.chord.Chord C5 A3 E4>,"[0, 3, 7]","[9, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
280.375,<music21.chord.Chord C5>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
281.0,<music21.chord.Chord F#3>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
281.5,<music21.chord.Chord E5>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
282.0,<music21.chord.Chord D5 E4 A3>,"[0, 2, 7]","[2, 4, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
282.375,<music21.chord.Chord D5>,[0],[2],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
283.0,<music21.chord.Chord D5 A3 E4>,"[0, 2, 7]","[2, 4, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
283.375,<music21.chord.Chord D5>,[0],[2],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
283.5,<music21.chord.Chord C5>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
284.0,<music21.chord.Chord E5 F3>,"[0, 1]","[4, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
284.625,<music21.chord.Chord E5>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
285.0,<music21.chord.Chord E5 A3 E4>,"[0, 5]","[4, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
285.375,<music21.chord.Chord E5>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
285.5,<music21.chord.Chord D5>,[0],[2],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
286.0,<music21.chord.Chord C5 A3 E4>,"[0, 3, 7]","[9, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
286.375,<music21.chord.Chord C5>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
287.0,<music21.chord.Chord F#3>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
287.5,<music21.chord.Chord E5 F#3>,"[0, 2]","[4, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
287.625,<music21.chord.Chord E5>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
288.0,<music21.chord.Chord D5 A3 E4>,"[0, 2, 7]","[2, 4, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
288.5,<music21.chord.Chord D5>,[0],[2],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
289.0,<music21.chord.Chord D5 E4 A3>,"[0, 2, 7]","[2, 4, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
289.375,<music21.chord.Chord D5>,[0],[2],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
289.5,<music21.chord.Chord C5>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
290.0,<music21.chord.Chord E5 G#3 B3 E4>,"[0, 4, 7]","[4, 8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
291.0,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
292.0,<music21.chord.Chord C5>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
293.0,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
294.0,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
295.0,<music21.chord.Chord G4>,[0],[7],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
296.0,<music21.chord.Chord E4 F#4>,"[0, 2]","[4, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
297.0,<music21.chord.Chord E4 F#4 C3 B-3>,"[0, 2, 6, 8]","[4, 6, 10, 0]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
