measureNumber,beatNumber,offset,Chord,NormalForm,PCsInNormalForm,file,Composer
14,1 1/6,43.666666666666664,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,1 1/3,43.833333333333336,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,1 1/2,44.0,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,1 2/3,44.166666666666664,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,1 5/6,44.333333333333336,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,2,44.5,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,2 1/6,44.666666666666664,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,2 1/3,44.833333333333336,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 G#5>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,2 1/2,45.0,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,2 2/3,45.166666666666664,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,2 5/6,45.333333333333336,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,3,45.5,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,3 1/6,45.666666666666664,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,3 1/3,45.833333333333336,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,3 1/2,46.0,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,3 2/3,46.166666666666664,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,3 5/6,46.333333333333336,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,4,46.5,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,4 1/6,46.666666666666664,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,4 1/3,46.833333333333336,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,4 1/2,47.0,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,4 2/3,47.166666666666664,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,4 5/6,47.333333333333336,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,1,47.5,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,1 1/6,47.666666666666664,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,1 1/3,47.833333333333336,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,1 1/2,48.0,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,1 2/3,48.166666666666664,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,1 5/6,48.333333333333336,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,2,48.5,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,2 1/6,48.666666666666664,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,2 1/3,48.833333333333336,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 G#5>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,2 1/2,49.0,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,2 2/3,49.166666666666664,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,2 5/6,49.333333333333336,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,3,49.5,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,3 1/6,49.666666666666664,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,3 1/3,49.833333333333336,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 G#5>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,3 1/2,50.0,<music21.chord.Chord C#1 E#1 G#1 B1 C#2 E#2 G#2 B2 C#3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,3 2/3,50.166666666666664,<music21.chord.Chord C#1 E#1 G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,3 5/6,50.333333333333336,<music21.chord.Chord C#1 E#1 G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 C#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,4,50.5,<music21.chord.Chord E1 G#1 B1 D2 E2 G#2 B2 D3 E3>,"[0, 3, 6, 8]","[8, 11, 2, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,4 1/6,50.666666666666664,<music21.chord.Chord E1 G#1 B1 D2 E2 G#2 B2 D3 E3 G#3 B3 D4 E4>,"[0, 3, 6, 8]","[8, 11, 2, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,4 1/3,50.833333333333336,<music21.chord.Chord E1 G#1 B1 D2 E2 G#2 B2 D3 E3 G#3 B3 D4 E4 E5>,"[0, 3, 6, 8]","[8, 11, 2, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,4 1/2,51.0,<music21.chord.Chord F1 A#1 D2 E2 F2 A#2 D3 E3 F3>,"[0, 4, 6, 7]","[10, 2, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,4 2/3,51.166666666666664,<music21.chord.Chord F1 A#1 D2 E2 F2 A#2 D3 E3 F3 A#3 D4 E4 F4>,"[0, 4, 6, 7]","[10, 2, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,4 5/6,51.333333333333336,<music21.chord.Chord F1 A#1 D2 E2 F2 A#2 D3 E3 F3 A#3 D4 E4 F4 F5>,"[0, 4, 6, 7]","[10, 2, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,1,51.5,<music21.chord.Chord G#1 C#2 F2 G2 G#2 C#3 F3 G3 G#3>,"[0, 4, 6, 7]","[1, 5, 7, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,1 1/6,51.666666666666664,<music21.chord.Chord G#1 C#2 F2 G2 G#2 C#3 F3 G3 G#3 C#4 F4 G4 G#4>,"[0, 4, 6, 7]","[1, 5, 7, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,1 1/3,51.833333333333336,<music21.chord.Chord G#1 C#2 F2 G2 G#2 C#3 F3 G3 G#3 C#4 F4 G4 G#4 G#5>,"[0, 4, 6, 7]","[1, 5, 7, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,1 1/2,52.0,<music21.chord.Chord A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,1 2/3,52.166666666666664,<music21.chord.Chord A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 A#4>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,1 5/6,52.333333333333336,<music21.chord.Chord A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 A#4 A#5>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,2,52.5,<music21.chord.Chord G2 B2 D3 F3 G3 B3 D4 F4 G4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,2 1/6,52.666666666666664,<music21.chord.Chord G2 B2 D3 F3 G3 B3 D4 F4 G4 B4 D5 F5 G5>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,2 1/3,52.833333333333336,<music21.chord.Chord G2 B2 D3 F3 G3 B3 D4 F4 G4 B4 D5 F5 G5 G6>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,2 1/2,53.0,<music21.chord.Chord C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,2 2/3,53.166666666666664,<music21.chord.Chord C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 B4 C#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,2 5/6,53.333333333333336,<music21.chord.Chord C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 B4 C#5 C#6>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,3,53.5,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 C#5 D#5>,"[0, 3, 5, 7]","[10, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,3 1/6,53.666666666666664,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5>,"[0, 1, 3, 4, 6, 7, 8]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,3 1/3,53.833333333333336,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5 B#6>,"[0, 1, 3, 4, 6, 7, 8]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,3 1/2,54.0,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5 B#6>,"[0, 1, 3, 4, 6, 7, 8]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,3 2/3,54.166666666666664,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5 B#6>,"[0, 1, 3, 4, 6, 7, 8]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,3 5/6,54.333333333333336,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5 B#6>,"[0, 1, 3, 4, 6, 7, 8]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,4,54.5,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,4 1/6,54.666666666666664,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,4 1/3,54.833333333333336,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5 E6>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,4 1/2,55.0,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5 E6>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,4 2/3,55.166666666666664,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5 E6>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,4 5/6,55.333333333333336,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5 E6>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,1,55.5,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3>,"[0, 1, 4, 7]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,1 1/6,55.666666666666664,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4>,"[0, 1, 4, 7]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,1 1/3,55.833333333333336,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4 A#5>,"[0, 1, 4, 7]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,1 1/2,56.0,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4 A#5>,"[0, 1, 4, 7]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,1 2/3,56.166666666666664,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4 A#5>,"[0, 1, 4, 7]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,1 5/6,56.333333333333336,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4 A#5>,"[0, 1, 4, 7]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,2,56.5,<music21.chord.Chord G1 G#1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3>,"[0, 1, 2, 3, 6, 8]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,2 1/6,56.666666666666664,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4>,"[0, 1, 2, 3, 6, 8]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,2 1/3,56.833333333333336,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 6, 8]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,2 1/2,57.0,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 6, 8]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,2 2/3,57.166666666666664,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 6, 8]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,2 5/6,57.333333333333336,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 6, 8]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,3,57.5,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,3 1/6,57.666666666666664,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,3 1/3,57.833333333333336,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 F#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,3 1/2,58.0,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 F#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,3 2/3,58.166666666666664,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 F#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,3 5/6,58.333333333333336,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 F#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,4,58.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,4 1/6,58.666666666666664,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,4 1/3,58.833333333333336,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,4 1/2,59.0,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,4 2/3,59.166666666666664,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,4 5/6,59.333333333333336,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,1,59.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,1 1/6,59.666666666666664,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,1 1/3,59.833333333333336,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,1 1/2,60.0,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,1 2/3,60.166666666666664,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,1 5/6,60.333333333333336,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,2,60.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,2 1/6,60.666666666666664,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,2 1/3,60.833333333333336,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,2 1/2,61.0,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,2 2/3,61.166666666666664,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,2 5/6,61.333333333333336,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,3,61.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,3 1/6,61.666666666666664,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,3 1/3,61.833333333333336,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,3 1/2,62.0,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,3 2/3,62.166666666666664,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
