offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Measure Number,Measure Count
587.25,<music21.chord.Chord C5 E5 A5 G2>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,,294,1
587.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,,294,1
588.0,<music21.chord.Chord C5 E5 C6>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,,294,2
588.25,<music21.chord.Chord G3 C4 E4 C5 E5 C6>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,294,2
588.6666666666670,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,294,2
589.0,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,,295,1
589.25,<music21.chord.Chord F#4 C5 E5 D3>,"[0, 2, 4, 6]","[0, 2, 4, 6]",Pianoflage in C major.mid,,295,1
589.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,,295,1
590.0,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,,295,2
590.25,<music21.chord.Chord F#4 C5 E5 F#3 A3 C4>,"[0, 2, 5, 8]","[4, 6, 9, 0]",Pianoflage in C major.mid,,295,2
590.625,<music21.chord.Chord F#3 A3 C4>,"[0, 3, 6]","[6, 9, 0]",Pianoflage in C major.mid,,295,2
591.0,<music21.chord.Chord F4 B4 D5>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,,296,1
591.25,<music21.chord.Chord G2 F4 B4 D5>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,,296,1
591.6666666666670,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,,296,1
592.0,<music21.chord.Chord B5 B4>,[0],[11],Pianoflage in C major.mid,,296,2
592.25,<music21.chord.Chord C5 C6 F3 G3 B3>,"[0, 2, 6, 7]","[5, 7, 11, 0]",Pianoflage in C major.mid,,296,2
592.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,296,2
593.0,<music21.chord.Chord C#6 C#5>,[0],[1],Pianoflage in C major.mid,,297,1
593.25,<music21.chord.Chord D5 B5 D6 D3>,"[0, 3]","[11, 2]",Pianoflage in C major.mid,,297,1
593.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,,297,1
594.0,<music21.chord.Chord B4>,[0],[11],Pianoflage in C major.mid,,297,2
594.25,<music21.chord.Chord G5 B5 F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,297,2
594.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,297,2
595.0,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,,298,1
595.25,<music21.chord.Chord G5 B5 G2>,"[0, 4]","[7, 11]",Pianoflage in C major.mid,,298,1
595.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,,298,1
596.0,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,,298,2
596.25,<music21.chord.Chord F5 A5 F3 G3 B3>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,,298,2
596.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,298,2
597.0,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,,299,1
597.25,<music21.chord.Chord F5 A5 D3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,,299,1
597.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,,299,1
598.0,<music21.chord.Chord G4>,[0],[7],Pianoflage in C major.mid,,299,2
598.25,<music21.chord.Chord D5 G5 F3 G3 B3>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,,299,2
598.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,299,2
599.0,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,,300,1
599.25,<music21.chord.Chord D5 G5 G2>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,,300,1
599.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,,300,1
600.0,<music21.chord.Chord B4 E-5 A5>,"[0, 2, 6]","[9, 11, 3]",Pianoflage in C major.mid,,300,2
600.25,<music21.chord.Chord F3 G3 B3 B4 E-5 A5>,"[0, 2, 4, 6, 8]","[3, 5, 7, 9, 11]",Pianoflage in C major.mid,,300,2
600.6666666666670,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,300,2
601.0,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,,301,1
601.25,<music21.chord.Chord C5 E5 A5 C3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,,301,1
602.25,<music21.chord.Chord C5 E5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,,301,2
602.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,301,2
603.0,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,,302,1
603.25,<music21.chord.Chord C5 E5 A5 G2>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,,302,1
603.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,,302,1
604.0,<music21.chord.Chord C5 E5 C6>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,,302,2
604.25,<music21.chord.Chord G3 C4 E4 C5 E5 C6>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,302,2
604.6666666666670,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,302,2
605.0,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,,303,1
605.25,<music21.chord.Chord E5 G5 A5 C3>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,,303,1
605.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,,303,1
605.75,<music21.chord.Chord C5 C3>,[0],[0],Pianoflage in C major.mid,,303,1
606.125,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,,303,2
606.25,<music21.chord.Chord A4 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,,303,2
606.5,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,,303,2
606.75,<music21.chord.Chord G3 C4 E4 E5 G5 A5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,,303,2
607.125,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,304,1
607.25,<music21.chord.Chord C5 G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,304,1
607.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,304,1
608.0,<music21.chord.Chord G#5 G#4 G3 C4 E4>,"[0, 4, 7, 8]","[0, 4, 7, 8]",Pianoflage in C major.mid,,304,2
608.0833333333330,<music21.chord.Chord G#5 G#4>,[0],[8],Pianoflage in C major.mid,,304,2
608.25,<music21.chord.Chord A4 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,,304,2
608.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,304,2
609.0,<music21.chord.Chord B-5 B-4>,[0],[10],Pianoflage in C major.mid,,305,1
609.25,<music21.chord.Chord B4 E5 G5 B5 E2 B2 G3>,"[0, 3, 7]","[4, 7, 11]",Pianoflage in C major.mid,,305,1
611.0,<music21.chord.Chord E-4 F#3>,"[0, 3]","[3, 6]",Pianoflage in C major.mid,,306,1
611.25,<music21.chord.Chord E4 G3>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,,306,1
612.0,<music21.chord.Chord F#4 B-3>,"[0, 4]","[6, 10]",Pianoflage in C major.mid,,306,2
612.25,<music21.chord.Chord G4 B3>,"[0, 4]","[7, 11]",Pianoflage in C major.mid,,306,2
613.0,<music21.chord.Chord B-4 E-4>,"[0, 5]","[10, 3]",Pianoflage in C major.mid,,307,1
613.25,<music21.chord.Chord E4 B4>,"[0, 5]","[11, 4]",Pianoflage in C major.mid,,307,1
614.0,<music21.chord.Chord F#4 E-5>,"[0, 3]","[3, 6]",Pianoflage in C major.mid,,307,2
614.25,<music21.chord.Chord G4 E5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,,307,2
615.0,<music21.chord.Chord B-4 F#5>,"[0, 4]","[6, 10]",Pianoflage in C major.mid,,308,1
615.25,<music21.chord.Chord B4 G5>,"[0, 4]","[7, 11]",Pianoflage in C major.mid,,308,1
616.0,<music21.chord.Chord E-5 B-5>,"[0, 5]","[10, 3]",Pianoflage in C major.mid,,308,2
616.25,<music21.chord.Chord E5 B5>,"[0, 5]","[11, 4]",Pianoflage in C major.mid,,308,2
617.25,<music21.chord.Chord C5 E5 A5 F#2 F#3>,"[0, 2, 5, 8]","[4, 6, 9, 0]",Pianoflage in C major.mid,,309,1
617.875,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,,309,1
618.0,<music21.chord.Chord B5 F#2 F#3>,"[0, 5]","[6, 11]",Pianoflage in C major.mid,,309,2
618.25,<music21.chord.Chord C5 E5 A5 F#2 F#3>,"[0, 2, 5, 8]","[4, 6, 9, 0]",Pianoflage in C major.mid,,309,2
619.0,<music21.chord.Chord B5>,[0],[11],Pianoflage in C major.mid,,310,1
619.25,<music21.chord.Chord B4 E-5 G5 B2 B3>,"[0, 4, 8]","[3, 7, 11]",Pianoflage in C major.mid,,310,1
620.25,<music21.chord.Chord A4 E-5 F#5 B2 B3>,"[0, 3, 6, 8]","[3, 6, 9, 11]",Pianoflage in C major.mid,,310,2
621.25,<music21.chord.Chord G4 B4 E5 E3 E4>,"[0, 3, 7]","[4, 7, 11]",Pianoflage in C major.mid,,311,1
621.875,<music21.chord.Chord E3 E4>,[0],[4],Pianoflage in C major.mid,,311,1
622.0,<music21.chord.Chord B4>,[0],[11],Pianoflage in C major.mid,,311,2
622.25,<music21.chord.Chord E5 A5 C#3 C#4>,"[0, 4, 7]","[9, 1, 4]",Pianoflage in C major.mid,,311,2
622.75,<music21.chord.Chord C#3 C#4>,[0],[1],Pianoflage in C major.mid,,311,2
623.0,<music21.chord.Chord B-4>,[0],[10],Pianoflage in C major.mid,,312,1
623.25,<music21.chord.Chord B4 G5 D3 D4>,"[0, 4, 7]","[7, 11, 2]",Pianoflage in C major.mid,,312,1
623.75,<music21.chord.Chord D3 D4>,[0],[2],Pianoflage in C major.mid,,312,1
624.0,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,,312,2
624.25,<music21.chord.Chord B5 D6>,"[0, 3]","[11, 2]",Pianoflage in C major.mid,,312,2
625.0,<music21.chord.Chord C#6>,[0],[1],Pianoflage in C major.mid,,313,1
625.25,<music21.chord.Chord D5 B5 D6 D3>,"[0, 3]","[11, 2]",Pianoflage in C major.mid,,313,1
625.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,,313,1
626.0,<music21.chord.Chord B4>,[0],[11],Pianoflage in C major.mid,,313,2
626.25,<music21.chord.Chord G5 B5 F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,313,2
626.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,313,2
627.0,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,,314,1
627.25,<music21.chord.Chord G5 B5 G2>,"[0, 4]","[7, 11]",Pianoflage in C major.mid,,314,1
627.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,,314,1
628.0,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,,314,2
628.25,<music21.chord.Chord F5 A5 F3 G3 B3>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,,314,2
628.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,314,2
629.0,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,,315,1
629.25,<music21.chord.Chord F5 A5 D3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,,315,1
629.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,,315,1
630.0,<music21.chord.Chord G4>,[0],[7],Pianoflage in C major.mid,,315,2
630.25,<music21.chord.Chord D5 G5 F3 G3 B3>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,,315,2
630.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,315,2
631.0,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,,316,1
631.25,<music21.chord.Chord D5 G5 G2>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,,316,1
631.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,,316,1
632.0,<music21.chord.Chord B4 E-5 A5>,"[0, 2, 6]","[9, 11, 3]",Pianoflage in C major.mid,,316,2
632.25,<music21.chord.Chord F3 G3 B3 B4 E-5 A5>,"[0, 2, 4, 6, 8]","[3, 5, 7, 9, 11]",Pianoflage in C major.mid,,316,2
632.6666666666670,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,316,2
633.0,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,,317,1
633.25,<music21.chord.Chord C5 E5 A5 C3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,,317,1
634.25,<music21.chord.Chord C5 E5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,,317,2
634.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,317,2
635.0,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,,318,1
635.25,<music21.chord.Chord C5 E5 A5 G2>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,,318,1
635.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,,318,1
636.0,<music21.chord.Chord C5 E5 C6>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,,318,2
636.25,<music21.chord.Chord G3 C4 E4 C5 E5 C6>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,318,2
636.6666666666670,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,318,2
637.0,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,,319,1
637.25,<music21.chord.Chord C3 E5 G5 A5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,,319,1
637.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,,319,1
637.75,<music21.chord.Chord C5 C3>,[0],[0],Pianoflage in C major.mid,,319,1
638.125,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,,319,2
638.25,<music21.chord.Chord A4 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,,319,2
638.5,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,,319,2
638.75,<music21.chord.Chord E5 G5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,,319,2
639.125,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,320,1
639.25,<music21.chord.Chord C5 G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,320,1
639.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,320,1
639.75,<music21.chord.Chord A4 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,,320,1
640.0833333333330,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,,320,2
640.25,<music21.chord.Chord C5 E5 A5 E2 E3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,,320,2
640.625,<music21.chord.Chord E2 E3>,[0],[4],Pianoflage in C major.mid,,320,2
641.0,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,,321,1
641.25,<music21.chord.Chord B4 F5 A5 D2 D3>,"[0, 2, 5, 8]","[9, 11, 2, 5]",Pianoflage in C major.mid,,321,1
642.25,<music21.chord.Chord B4 F5 A5 F3 G3 B3>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,,321,2
642.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,321,2
643.0,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,,322,1
643.25,<music21.chord.Chord B4 F5 A5 G2>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,,322,1
643.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,,322,1
644.0,<music21.chord.Chord D5 B5 D6>,"[0, 3]","[11, 2]",Pianoflage in C major.mid,,322,2
644.25,<music21.chord.Chord F3 G3 B3 D5 B5 D6>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,,322,2
644.6666666666670,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,322,2
645.0,<music21.chord.Chord A4 B3>,"[0, 2]","[9, 11]",Pianoflage in C major.mid,,323,1
645.25,<music21.chord.Chord D3 E5 F5 A5>,"[0, 2, 3, 7]","[2, 4, 5, 9]",Pianoflage in C major.mid,,323,1
645.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,,323,1
645.75,<music21.chord.Chord D5 D3>,[0],[2],Pianoflage in C major.mid,,323,1
646.125,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,,323,2
646.25,<music21.chord.Chord A4 D3>,"[0, 5]","[9, 2]",Pianoflage in C major.mid,,323,2
646.5,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,,323,2
646.75,<music21.chord.Chord E5 F5 A5 G3 B3 F4>,"[0, 1, 3, 5, 7]","[4, 5, 7, 9, 11]",Pianoflage in C major.mid,,323,2
647.125,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,324,1
647.25,<music21.chord.Chord D5 G3 B3 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,,324,1
647.625,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,324,1
647.75,<music21.chord.Chord A4 G3 B3 F4>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,,324,1
648.0833333333330,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,,324,2
648.25,<music21.chord.Chord E-5 A5 G3 B3 F4>,"[0, 2, 4, 6, 8]","[3, 5, 7, 9, 11]",Pianoflage in C major.mid,,324,2
649.25,<music21.chord.Chord C5 E5 A5 C3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,,325,1
649.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,,325,1
650.0,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,,325,2
650.25,<music21.chord.Chord C5 E5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,,325,2
650.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,325,2
651.0,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,,326,1
651.25,<music21.chord.Chord C5 E5 A5 G2>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,,326,1
651.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,,326,1
652.0,<music21.chord.Chord C5 E5 C6>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,,326,2
652.25,<music21.chord.Chord G3 C4 E4 C5 E5 C6>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,326,2
652.6666666666670,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,326,2
653.0,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,,327,1
653.25,<music21.chord.Chord F#4 C5 E5 D3>,"[0, 2, 4, 6]","[0, 2, 4, 6]",Pianoflage in C major.mid,,327,1
653.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,,327,1
654.0,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,,327,2
654.25,<music21.chord.Chord F#4 C5 E5 F#3 A3 C4>,"[0, 2, 5, 8]","[4, 6, 9, 0]",Pianoflage in C major.mid,,327,2
654.625,<music21.chord.Chord F#3 A3 C4>,"[0, 3, 6]","[6, 9, 0]",Pianoflage in C major.mid,,327,2
655.0,<music21.chord.Chord F4 B4 D5>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,,328,1
655.25,<music21.chord.Chord G2 F4 B4 D5>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,,328,1
655.6666666666670,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,,328,1
656.0,<music21.chord.Chord C#6 C#5>,[0],[1],Pianoflage in C major.mid,,328,2
656.25,<music21.chord.Chord D5 D6 F3 G3 B3>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,,328,2
656.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,,328,2
657.0,<music21.chord.Chord E-6 E-5>,[0],[3],Pianoflage in C major.mid,,329,1
657.25,<music21.chord.Chord E5 B-5 E6 C3>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,,329,1
658.25,<music21.chord.Chord D5 B-5 D6 B-3 C4 E4>,"[0, 2, 4, 6]","[10, 0, 2, 4]",Pianoflage in C major.mid,,329,2
658.875,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,,329,2
659.0,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,,330,1
659.25,<music21.chord.Chord D5 D6 E3>,"[0, 2]","[2, 4]",Pianoflage in C major.mid,,330,1
659.875,<music21.chord.Chord E3>,[0],[4],Pianoflage in C major.mid,,330,1
660.0,<music21.chord.Chord B-4>,[0],[10],Pianoflage in C major.mid,,330,2
660.25,<music21.chord.Chord E5 G5 B-3 C4 E4>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,,330,2
660.875,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,,330,2
661.0,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,,331,1
661.25,<music21.chord.Chord B-4 G5 B-5 G3>,"[0, 3]","[7, 10]",Pianoflage in C major.mid,,331,1
661.625,<music21.chord.Chord G3>,[0],[7],Pianoflage in C major.mid,,331,1
661.75,<music21.chord.Chord G4 E5 G5 G3>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,,331,1
662.0,<music21.chord.Chord G4 E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,,331,2
662.25,<music21.chord.Chord B-3 C4 E4 G4 E5 G5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,,331,2
662.5,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,,331,2
662.75,<music21.chord.Chord G4 E5 G5 B-3 C4 E4>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,,331,2
663.0,<music21.chord.Chord G4 E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,,332,1
663.25,<music21.chord.Chord C3 G4 E5 G5>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,,332,1
663.875,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,,332,1
664.0,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,,332,2
664.25,<music21.chord.Chord G#5 E6 B-3 C4 E4>,"[0, 2, 4, 8]","[8, 10, 0, 4]",Pianoflage in C major.mid,,332,2
664.875,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,,332,2
665.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,,333,1
665.25,<music21.chord.Chord E5 E6 F3>,"[0, 1]","[4, 5]",Pianoflage in C major.mid,,333,1
665.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,,333,1
666.0,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,,333,2
666.25,<music21.chord.Chord A5 D6 A3 C4 F4>,"[0, 3, 5, 8]","[9, 0, 2, 5]",Pianoflage in C major.mid,,333,2
666.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,,333,2
667.0,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,,334,1
667.25,<music21.chord.Chord D5 A5 D6 C3>,"[0, 3, 5]","[9, 0, 2]",Pianoflage in C major.mid,,334,1
667.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,,334,1
668.0,<music21.chord.Chord C5>,[0],[0],Pianoflage in C major.mid,,334,2
668.25,<music21.chord.Chord A5 C6 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,,334,2
668.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,,334,2
669.0,<music21.chord.Chord F5>,[0],[5],Pianoflage in C major.mid,,335,1
669.25,<music21.chord.Chord C5 C6 F3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,,335,1
669.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,,335,1
669.75,<music21.chord.Chord G#4 C5 F5 G#5 F3>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,,335,1
670.0,<music21.chord.Chord G#4 C5 F5 G#5>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,,335,2
670.25,<music21.chord.Chord G#3 C4 F4 G#4 C5 F5 G#5>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,,335,2
670.5,<music21.chord.Chord G#3 C4 F4>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,,335,2
670.75,<music21.chord.Chord G#4 C5 F5 G#5 G#3 C4 F4>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,,335,2
671.0,<music21.chord.Chord G#4 C5 F5 G#5>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,,336,1
671.25,<music21.chord.Chord D3 G#4 C5 F5 G#5>,"[0, 2, 5, 8]","[0, 2, 5, 8]",Pianoflage in C major.mid,,336,1
671.875,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,,336,1
672.0,<music21.chord.Chord E5 E4>,[0],[4],Pianoflage in C major.mid,,336,2
