offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Measure Number,Measure Count
47.25,<music21.chord.Chord E-6 E-5 E3 B2>,"[0, 4, 5]","[11, 3, 4]",Humoresque in B Op101No2 B major.mid,,24,2
47.5,<music21.chord.Chord E6 E5 B-5 G3 B2>,"[0, 3, 6, 7]","[4, 7, 10, 11]",Humoresque in B Op101No2 B major.mid,,24,2
47.75,<music21.chord.Chord E-6 E-5 G3 B2>,"[0, 4, 8]","[3, 7, 11]",Humoresque in B Op101No2 B major.mid,2,24,2
48.0,<music21.chord.Chord B5 E-5 F#3 B2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,1,25,1
49.0,<music21.chord.Chord B5 E-5 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,25,2
50.0,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,26,1
50.125,<music21.chord.Chord E-5 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,26,1
50.5,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,26,1
50.625,<music21.chord.Chord E-5 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,26,1
51.0,<music21.chord.Chord C#5 C#4>,[0],[1],Humoresque in B Op101No2 B major.mid,,26,2
51.125,<music21.chord.Chord E-5 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,26,2
51.5,<music21.chord.Chord B4 B3>,[0],[11],Humoresque in B Op101No2 B major.mid,,26,2
52.0,<music21.chord.Chord B3 E-4 F#4 F#3 B2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,27,1
52.75,<music21.chord.Chord B-3 C#4 F#4 F#3 F#2>,"[0, 4, 7]","[6, 10, 1]",Humoresque in B Op101No2 B major.mid,,27,1
53.0,<music21.chord.Chord B3 E-4 F#4 F#3 B2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,27,2
54.0,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,28,1
54.125,<music21.chord.Chord E-5 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,28,1
54.5,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,28,1
54.625,<music21.chord.Chord E-5 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,28,1
55.0,<music21.chord.Chord C#5 C#4>,[0],[1],Humoresque in B Op101No2 B major.mid,,28,2
55.125,<music21.chord.Chord E-5 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,28,2
55.5,<music21.chord.Chord B4 B3>,[0],[11],Humoresque in B Op101No2 B major.mid,2,28,2
56.0,<music21.chord.Chord B3 E-4 F#4 B4 B1 B2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,1,29,1
56.75,<music21.chord.Chord B3 E4 G#4 B4 F#2>,"[0, 2, 4, 7]","[4, 6, 8, 11]",Humoresque in B Op101No2 B major.mid,,29,1
57.0,<music21.chord.Chord B3 E-4 F#4 B4 B1 B2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,29,2
58.0,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,30,1
58.125,<music21.chord.Chord D5 D4>,[0],[2],Humoresque in B Op101No2 B major.mid,,30,1
58.5,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,30,1
58.625,<music21.chord.Chord D5 D4>,[0],[2],Humoresque in B Op101No2 B major.mid,,30,1
59.0,<music21.chord.Chord C#5 C#4>,[0],[1],Humoresque in B Op101No2 B major.mid,,30,2
59.125,<music21.chord.Chord D5 D4>,[0],[2],Humoresque in B Op101No2 B major.mid,,30,2
59.5,<music21.chord.Chord B4 B3>,[0],[11],Humoresque in B Op101No2 B major.mid,,30,2
60.0,<music21.chord.Chord B3 D4 F#4 F#3 B2>,"[0, 3, 7]","[11, 2, 6]",Humoresque in B Op101No2 B major.mid,,31,1
60.5,<music21.chord.Chord C#4 E4 A4 F#3 B2>,"[0, 2, 4, 7, 9]","[9, 11, 1, 4, 6]",Humoresque in B Op101No2 B major.mid,,31,1
60.625,<music21.chord.Chord G#4 F#3 B2>,"[0, 2, 5]","[6, 8, 11]",Humoresque in B Op101No2 B major.mid,,31,1
60.75,<music21.chord.Chord F#4 F#3 F#2>,[0],[6],Humoresque in B Op101No2 B major.mid,,31,1
61.0,<music21.chord.Chord B3 D4 F#4 F#3 B2>,"[0, 3, 7]","[11, 2, 6]",Humoresque in B Op101No2 B major.mid,,31,2
62.0,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,32,1
62.125,<music21.chord.Chord D5 D4>,[0],[2],Humoresque in B Op101No2 B major.mid,,32,1
62.5,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,32,1
62.625,<music21.chord.Chord D5 D4>,[0],[2],Humoresque in B Op101No2 B major.mid,,32,1
63.0,<music21.chord.Chord C#5 C#4>,[0],[1],Humoresque in B Op101No2 B major.mid,,32,2
63.125,<music21.chord.Chord D5 D4>,[0],[2],Humoresque in B Op101No2 B major.mid,,32,2
63.5,<music21.chord.Chord B4 B3>,[0],[11],Humoresque in B Op101No2 B major.mid,2,32,2
64.0,<music21.chord.Chord D4 F#4 B4 F#3 B2>,"[0, 3, 7]","[11, 2, 6]",Humoresque in B Op101No2 B major.mid,1,33,1
64.5,<music21.chord.Chord E4 G4 D5 F#3 B2>,"[0, 3, 5, 7, 8]","[11, 2, 4, 6, 7]",Humoresque in B Op101No2 B major.mid,,33,1
64.625,<music21.chord.Chord C#5 F#3 B2>,"[0, 2, 7]","[11, 1, 6]",Humoresque in B Op101No2 B major.mid,,33,1
64.75,<music21.chord.Chord B4 F#3 F#2>,"[0, 5]","[6, 11]",Humoresque in B Op101No2 B major.mid,,33,1
65.0,<music21.chord.Chord D4 F#4 B4 F#3 B2>,"[0, 3, 7]","[11, 2, 6]",Humoresque in B Op101No2 B major.mid,,33,2
66.0,<music21.chord.Chord A5 A4>,[0],[9],Humoresque in B Op101No2 B major.mid,,34,1
66.125,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,34,1
66.5,<music21.chord.Chord A5 A4>,[0],[9],Humoresque in B Op101No2 B major.mid,,34,1
66.625,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,34,1
67.0,<music21.chord.Chord E5 E4>,[0],[4],Humoresque in B Op101No2 B major.mid,,34,2
67.125,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,34,2
67.5,<music21.chord.Chord D5 D4>,[0],[2],Humoresque in B Op101No2 B major.mid,,34,2
68.0,<music21.chord.Chord D4 F#4 A4 A3 D3>,"[0, 4, 7]","[2, 6, 9]",Humoresque in B Op101No2 B major.mid,,35,1
68.75,<music21.chord.Chord C#4 E4 A4 A3 A2>,"[0, 4, 7]","[9, 1, 4]",Humoresque in B Op101No2 B major.mid,,35,1
69.0,<music21.chord.Chord D4 F#4 A4 A3 D3>,"[0, 4, 7]","[2, 6, 9]",Humoresque in B Op101No2 B major.mid,,35,2
70.0,<music21.chord.Chord A5 A4>,[0],[9],Humoresque in B Op101No2 B major.mid,,36,1
70.125,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,36,1
70.5,<music21.chord.Chord A5 A4>,[0],[9],Humoresque in B Op101No2 B major.mid,,36,1
70.625,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,36,1
71.0,<music21.chord.Chord E5 E4>,[0],[4],Humoresque in B Op101No2 B major.mid,,36,2
71.125,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,36,2
71.5,<music21.chord.Chord D5 D4>,[0],[2],Humoresque in B Op101No2 B major.mid,2,36,2
72.0,<music21.chord.Chord C#4 F#4 A4 C#5 F#3 A3>,"[0, 3, 7]","[6, 9, 1]",Humoresque in B Op101No2 B major.mid,1,37,1
72.75,<music21.chord.Chord C#4 F4 G#4 C#5 C#3 G#3>,"[0, 4, 7]","[1, 5, 8]",Humoresque in B Op101No2 B major.mid,,37,1
73.0,<music21.chord.Chord C#4 F#4 A4 C#5 F#3 A3>,"[0, 3, 7]","[6, 9, 1]",Humoresque in B Op101No2 B major.mid,,37,2
74.0,<music21.chord.Chord A5 A4>,[0],[9],Humoresque in B Op101No2 B major.mid,,38,1
74.125,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,38,1
74.5,<music21.chord.Chord A5 A4>,[0],[9],Humoresque in B Op101No2 B major.mid,,38,1
74.625,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,38,1
75.0,<music21.chord.Chord E5 E4>,[0],[4],Humoresque in B Op101No2 B major.mid,,38,2
75.125,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,38,2
75.5,<music21.chord.Chord D5 D4>,[0],[2],Humoresque in B Op101No2 B major.mid,,38,2
76.0,<music21.chord.Chord D4 F#4 A4 A3 D3>,"[0, 4, 7]","[2, 6, 9]",Humoresque in B Op101No2 B major.mid,,39,1
76.5,<music21.chord.Chord C#5 A3 D3>,"[0, 4, 5]","[9, 1, 2]",Humoresque in B Op101No2 B major.mid,,39,1
76.625,<music21.chord.Chord B4 A3 D3>,"[0, 2, 5]","[9, 11, 2]",Humoresque in B Op101No2 B major.mid,,39,1
76.75,<music21.chord.Chord C#4 E4 A4 A3 A2>,"[0, 4, 7]","[9, 1, 4]",Humoresque in B Op101No2 B major.mid,,39,1
77.0,<music21.chord.Chord D4 F#4 A4 A3 D3>,"[0, 4, 7]","[2, 6, 9]",Humoresque in B Op101No2 B major.mid,,39,2
78.0,<music21.chord.Chord A5 A4>,[0],[9],Humoresque in B Op101No2 B major.mid,,40,1
78.125,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,40,1
78.5,<music21.chord.Chord A5 A4>,[0],[9],Humoresque in B Op101No2 B major.mid,,40,1
78.625,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,40,1
79.0,<music21.chord.Chord E5 E4>,[0],[4],Humoresque in B Op101No2 B major.mid,,40,2
79.125,<music21.chord.Chord F#5 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,40,2
79.5,<music21.chord.Chord D5 D4>,[0],[2],Humoresque in B Op101No2 B major.mid,2,40,2
80.0,<music21.chord.Chord C#4 F#4 B-4 C#5 F#3 B-3>,"[0, 4, 7]","[6, 10, 1]",Humoresque in B Op101No2 B major.mid,1,41,1
80.75,<music21.chord.Chord C#4 F4 G#4 C#5 C#3 G#3>,"[0, 4, 7]","[1, 5, 8]",Humoresque in B Op101No2 B major.mid,,41,1
81.0,<music21.chord.Chord C#4 F#4 B-4 C#5 F#3 B-3>,"[0, 4, 7]","[6, 10, 1]",Humoresque in B Op101No2 B major.mid,,41,2
82.0,<music21.chord.Chord F#5 F#6 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,42,1
82.125,<music21.chord.Chord E-6 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,42,1
82.5,<music21.chord.Chord F#5 F#6 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,42,1
82.625,<music21.chord.Chord E-6 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,42,1
83.0,<music21.chord.Chord F#5 C#6 C#4 F#4>,"[0, 5]","[1, 6]",Humoresque in B Op101No2 B major.mid,,42,2
83.125,<music21.chord.Chord E-6 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,42,2
83.5,<music21.chord.Chord F#5 B5 B3 F#4>,"[0, 5]","[6, 11]",Humoresque in B Op101No2 B major.mid,,42,2
84.0,<music21.chord.Chord F#4 B4 E-5 F#5 B1 B2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,43,1
84.5,<music21.chord.Chord F#4 B4 E-5 F#5 F#1 F#2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,43,1
84.75,<music21.chord.Chord F#4 B-4 C#5 F#5 F#1 F#2>,"[0, 4, 7]","[6, 10, 1]",Humoresque in B Op101No2 B major.mid,,43,1
85.0,<music21.chord.Chord F#4 B4 E-5 F#5 B1 B2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,43,2
85.25,<music21.chord.Chord F#4 B4 E-5 F#5 E-3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,43,2
85.5,<music21.chord.Chord F#4 B4 E-5 F#5 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,43,2
85.75,<music21.chord.Chord F#4 B4 E-5 F#5 B3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,43,2
86.0,<music21.chord.Chord F#5 F#6 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,44,1
86.125,<music21.chord.Chord E-6 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,44,1
86.5,<music21.chord.Chord F#5 F#6 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,44,1
86.625,<music21.chord.Chord E-6 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,44,1
87.0,<music21.chord.Chord F#5 C#6 C#4 F#4>,"[0, 5]","[1, 6]",Humoresque in B Op101No2 B major.mid,,44,2
87.125,<music21.chord.Chord E-6 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,44,2
87.5,<music21.chord.Chord F#5 B5 B3 F#4>,"[0, 5]","[6, 11]",Humoresque in B Op101No2 B major.mid,2,44,2
88.0,<music21.chord.Chord B4 E-5 F#5 B5 B1 B2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,1,45,1
88.5,<music21.chord.Chord B4 E-5 F#5 B5 F#1 F#2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,45,1
88.75,<music21.chord.Chord B4 E5 G#5 F#1 F#2>,"[0, 2, 4, 7]","[4, 6, 8, 11]",Humoresque in B Op101No2 B major.mid,,45,1
89.0,<music21.chord.Chord B4 E-5 F#5 B5 B1 B2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,45,2
89.25,<music21.chord.Chord B4 E-5 F#5 B5 E-3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,45,2
89.5,<music21.chord.Chord B4 E-5 F#5 B5 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,45,2
89.75,<music21.chord.Chord B4 E-5 F#5 B5 B3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,45,2
90.0,<music21.chord.Chord F#5 F#6 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,46,1
90.125,<music21.chord.Chord E-6 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,46,1
90.5,<music21.chord.Chord F#5 F#6 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,46,1
90.625,<music21.chord.Chord E-6 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,46,1
91.0,<music21.chord.Chord F#5 C#6 C#4 F#4>,"[0, 5]","[1, 6]",Humoresque in B Op101No2 B major.mid,,46,2
91.125,<music21.chord.Chord E-6 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,46,2
91.5,<music21.chord.Chord F#5 B5 B3 F#4>,"[0, 5]","[6, 11]",Humoresque in B Op101No2 B major.mid,,46,2
92.0,<music21.chord.Chord F#4 B4 E-5 F#5 B1 B2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,47,1
92.5,<music21.chord.Chord C#5 E5 B-5 F#1 F#2>,"[0, 3, 6, 8]","[10, 1, 4, 6]",Humoresque in B Op101No2 B major.mid,,47,1
92.625,<music21.chord.Chord G#5 F#1 F#2>,"[0, 2]","[6, 8]",Humoresque in B Op101No2 B major.mid,,47,1
92.75,<music21.chord.Chord F#1 F#2>,[0],[6],Humoresque in B Op101No2 B major.mid,,47,1
92.875,<music21.chord.Chord F#5 F#1 F#2>,[0],[6],Humoresque in B Op101No2 B major.mid,,47,1
93.0,<music21.chord.Chord B4 E-5 B1 B2>,"[0, 4]","[11, 3]",Humoresque in B Op101No2 B major.mid,,47,2
93.25,<music21.chord.Chord B4 E-5 E-3>,"[0, 4]","[11, 3]",Humoresque in B Op101No2 B major.mid,,47,2
93.5,<music21.chord.Chord B4 E-5 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,47,2
93.75,<music21.chord.Chord B4 E-5 B3>,"[0, 4]","[11, 3]",Humoresque in B Op101No2 B major.mid,,47,2
94.0,<music21.chord.Chord F#5 F#6 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,48,1
94.125,<music21.chord.Chord E-6 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,48,1
94.5,<music21.chord.Chord F#5 F#6 F#4>,[0],[6],Humoresque in B Op101No2 B major.mid,,48,1
94.625,<music21.chord.Chord E-6 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,48,1
95.0,<music21.chord.Chord F#5 C#6 C#4 F#4>,"[0, 5]","[1, 6]",Humoresque in B Op101No2 B major.mid,,48,2
95.125,<music21.chord.Chord E-6 E-4>,[0],[3],Humoresque in B Op101No2 B major.mid,,48,2
95.5,<music21.chord.Chord F#5 B5 B3 F#4>,"[0, 5]","[6, 11]",Humoresque in B Op101No2 B major.mid,2,48,2
96.0,<music21.chord.Chord E-5 F#5 B5 B1 B2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,1,49,1
96.5,<music21.chord.Chord E5 G#5 E-6 F#1 F#2>,"[0, 1, 3, 5]","[3, 4, 6, 8]",Humoresque in B Op101No2 B major.mid,,49,1
96.625,<music21.chord.Chord C#6 F#1 F#2>,"[0, 5]","[1, 6]",Humoresque in B Op101No2 B major.mid,,49,1
96.75,<music21.chord.Chord F#1 F#2>,[0],[6],Humoresque in B Op101No2 B major.mid,,49,1
96.875,<music21.chord.Chord E5 G#5 B5 F#1 F#2>,"[0, 2, 4, 7]","[4, 6, 8, 11]",Humoresque in B Op101No2 B major.mid,,49,1
97.0,<music21.chord.Chord B4 E-5 F#5 B1 B2>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,49,2
99.0,<music21.chord.Chord E-5 F#4 B2 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,50,2
99.5,<music21.chord.Chord F#5 E-4 B2 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,50,2
100.0,<music21.chord.Chord B4 E4 B2 F#3>,"[0, 2, 7]","[4, 6, 11]",Humoresque in B Op101No2 B major.mid,,51,1
100.5,<music21.chord.Chord F#4 B2 F#3>,"[0, 5]","[6, 11]",Humoresque in B Op101No2 B major.mid,,51,1
101.0,<music21.chord.Chord C#5 G4 B2 F#3>,"[0, 1, 5, 7]","[6, 7, 11, 1]",Humoresque in B Op101No2 B major.mid,,51,2
101.25,<music21.chord.Chord E-5 G4 B2 F#3>,"[0, 4, 7, 8]","[11, 3, 6, 7]",Humoresque in B Op101No2 B major.mid,,51,2
101.5,<music21.chord.Chord E5 G#4 B2 F#3>,"[0, 2, 4, 7]","[4, 6, 8, 11]",Humoresque in B Op101No2 B major.mid,,51,2
101.75,<music21.chord.Chord E-5 G#4 B2 F#3>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Humoresque in B Op101No2 B major.mid,,51,2
102.0,<music21.chord.Chord E-5 G4 B2 F#3>,"[0, 4, 7, 8]","[11, 3, 6, 7]",Humoresque in B Op101No2 B major.mid,,52,1
102.5,<music21.chord.Chord E-5 F#4 B2 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,52,1
103.0,<music21.chord.Chord E-5 F#4 B2 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,52,2
103.5,<music21.chord.Chord F#5 E-4 B2 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,2,52,2
104.0,<music21.chord.Chord B4 E4 B2 F#3>,"[0, 2, 7]","[4, 6, 11]",Humoresque in B Op101No2 B major.mid,1,53,1
104.5,<music21.chord.Chord F#4 B2 F#3>,"[0, 5]","[6, 11]",Humoresque in B Op101No2 B major.mid,,53,1
105.0,<music21.chord.Chord C#5 G4 F#3 B2>,"[0, 1, 5, 7]","[6, 7, 11, 1]",Humoresque in B Op101No2 B major.mid,,53,2
105.25,<music21.chord.Chord E-5 G4 F#3 B2>,"[0, 4, 7, 8]","[11, 3, 6, 7]",Humoresque in B Op101No2 B major.mid,,53,2
105.5,<music21.chord.Chord E5 G#4 E3 B2>,"[0, 4, 7]","[4, 8, 11]",Humoresque in B Op101No2 B major.mid,,53,2
105.75,<music21.chord.Chord E-5 G#4 E3 B2>,"[0, 1, 5, 8]","[3, 4, 8, 11]",Humoresque in B Op101No2 B major.mid,,53,2
106.0,<music21.chord.Chord E-5 B-4 B2>,"[0, 1, 5]","[10, 11, 3]",Humoresque in B Op101No2 B major.mid,,54,1
106.25,<music21.chord.Chord E-5 B-4 E3 B2>,"[0, 1, 5, 6]","[10, 11, 3, 4]",Humoresque in B Op101No2 B major.mid,,54,1
106.5,<music21.chord.Chord E-5 B-4 G3 B2>,"[0, 4, 7, 8]","[3, 7, 10, 11]",Humoresque in B Op101No2 B major.mid,,54,1
106.75,<music21.chord.Chord E-5 B-4 E4 B2>,"[0, 1, 5, 6]","[10, 11, 3, 4]",Humoresque in B Op101No2 B major.mid,,54,1
107.0,<music21.chord.Chord E-5 B-4 E4>,"[0, 5, 6]","[10, 3, 4]",Humoresque in B Op101No2 B major.mid,,54,2
108.0,<music21.chord.Chord E-5 F#4 B2 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,55,1
108.5,<music21.chord.Chord F#5 E-4 B2 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,55,1
109.0,<music21.chord.Chord B4 E4 B2 F#3>,"[0, 2, 7]","[4, 6, 11]",Humoresque in B Op101No2 B major.mid,,55,2
109.5,<music21.chord.Chord F#4 B2 F#3>,"[0, 5]","[6, 11]",Humoresque in B Op101No2 B major.mid,2,55,2
110.0,<music21.chord.Chord C#5 G4 B2 F#3>,"[0, 1, 5, 7]","[6, 7, 11, 1]",Humoresque in B Op101No2 B major.mid,1,56,1
110.25,<music21.chord.Chord E-5 G4 B2 F#3>,"[0, 4, 7, 8]","[11, 3, 6, 7]",Humoresque in B Op101No2 B major.mid,,56,1
110.5,<music21.chord.Chord E5 G#4 B2 F#3>,"[0, 2, 4, 7]","[4, 6, 8, 11]",Humoresque in B Op101No2 B major.mid,,56,1
110.75,<music21.chord.Chord E-5 G#4 B2 F#3>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Humoresque in B Op101No2 B major.mid,,56,1
111.0,<music21.chord.Chord E-5 G4 B2 F#3>,"[0, 4, 7, 8]","[11, 3, 6, 7]",Humoresque in B Op101No2 B major.mid,,56,2
111.5,<music21.chord.Chord E-5 F#4 B2 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,56,2
112.0,<music21.chord.Chord E-5 F#4 B2 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,57,1
112.5,<music21.chord.Chord F#5 E-4 B2 F#3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,57,1
113.0,<music21.chord.Chord B4 E4 B2 F#3>,"[0, 2, 7]","[4, 6, 11]",Humoresque in B Op101No2 B major.mid,,57,2
113.5,<music21.chord.Chord F#4 B2 F#3>,"[0, 5]","[6, 11]",Humoresque in B Op101No2 B major.mid,,57,2
114.0,<music21.chord.Chord C#5 G4 F#3 B2>,"[0, 1, 5, 7]","[6, 7, 11, 1]",Humoresque in B Op101No2 B major.mid,,58,1
114.25,<music21.chord.Chord E-5 G4 F#3 B2>,"[0, 4, 7, 8]","[11, 3, 6, 7]",Humoresque in B Op101No2 B major.mid,,58,1
114.5,<music21.chord.Chord E5 G#4 E3 B2>,"[0, 4, 7]","[4, 8, 11]",Humoresque in B Op101No2 B major.mid,,58,1
114.75,<music21.chord.Chord E-5 G#4 E3 B2>,"[0, 1, 5, 8]","[3, 4, 8, 11]",Humoresque in B Op101No2 B major.mid,,58,1
115.0,<music21.chord.Chord E-5 B-4 B2>,"[0, 1, 5]","[10, 11, 3]",Humoresque in B Op101No2 B major.mid,,58,2
115.25,<music21.chord.Chord E-5 B-4 E3 B2>,"[0, 1, 5, 6]","[10, 11, 3, 4]",Humoresque in B Op101No2 B major.mid,,58,2
115.5,<music21.chord.Chord E-5 B-4 G3 B2>,"[0, 4, 7, 8]","[3, 7, 10, 11]",Humoresque in B Op101No2 B major.mid,,58,2
115.75,<music21.chord.Chord E-5 B-4 E4 B2>,"[0, 1, 5, 6]","[10, 11, 3, 4]",Humoresque in B Op101No2 B major.mid,,58,2
116.0,<music21.chord.Chord E-5 B-4 E4>,"[0, 5, 6]","[10, 3, 4]",Humoresque in B Op101No2 B major.mid,,59,1
117.0,<music21.chord.Chord D5 F#5 D6 B2 F#3 B3>,"[0, 3, 7]","[11, 2, 6]",Humoresque in B Op101No2 B major.mid,,59,2
117.25,<music21.chord.Chord E-5 F#5 E-6 B2 F#3 B3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,59,2
117.5,<music21.chord.Chord E5 F#5 E6 F#4 B3>,"[0, 2, 7]","[4, 6, 11]",Humoresque in B Op101No2 B major.mid,,59,2
117.75,<music21.chord.Chord E-5 F#5 E-6 F#4 B3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,59,2
117.875,<music21.chord.Chord E-5 F#5 E-6 B3 E4>,"[0, 4, 5, 7]","[11, 3, 4, 6]",Humoresque in B Op101No2 B major.mid,,59,2
118.0,<music21.chord.Chord E-5 B-5 E-6 B3 G4 E4>,"[0, 1, 4, 7, 8]","[3, 4, 7, 10, 11]",Humoresque in B Op101No2 B major.mid,,60,1
119.0,<music21.chord.Chord E-5 B-5 E-6>,"[0, 5]","[10, 3]",Humoresque in B Op101No2 B major.mid,2,60,2
120.0,<music21.chord.Chord D5 F#5 D6 B2 B3>,"[0, 3, 7]","[11, 2, 6]",Humoresque in B Op101No2 B major.mid,1,61,1
120.25,<music21.chord.Chord E-5 F#5 E-6 B2 B3>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,61,1
120.5,<music21.chord.Chord E5 F#5 E6 B3 F#4>,"[0, 2, 7]","[4, 6, 11]",Humoresque in B Op101No2 B major.mid,,61,1
120.75,<music21.chord.Chord E-5 F#5 E-6 B3 F#4>,"[0, 4, 7]","[11, 3, 6]",Humoresque in B Op101No2 B major.mid,,61,1
121.0,<music21.chord.Chord D5 B5 D6 G#2 G#3>,"[0, 3, 6]","[8, 11, 2]",Humoresque in B Op101No2 B major.mid,,61,2
