offset,Chord,NormalForm,PCsinNormalForm,file,PhraseBoundary,MeasureNumber,MeasureCount
89.875,<music21.chord.Chord F#3 C4 F#4 D5 A4 D4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Prelude in C#- Op3No2 C#-.mid,,,
90.125,<music21.chord.Chord D5 A4 D4 F#3 C4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Prelude in C#- Op3No2 C#-.mid,,,
90.25,<music21.chord.Chord F#3>,[0],[6],Prelude in C#- Op3No2 C#-.mid,,,
91.25,<music21.chord.Chord G#3 G#2 G#1>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,
91.875,<music21.chord.Chord G#3 G#2>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,
92.75,<music21.chord.Chord E-4 C5 C4 F#4 F#3>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,
92.875,<music21.chord.Chord E-3 E-4 C5 C4 F#4 F#3>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,
93.125,<music21.chord.Chord C5 C4 F#4 F#3 E-3>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,
93.25,<music21.chord.Chord F#4 F#3 E-3>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,
93.375,<music21.chord.Chord E-3>,[0],[3],Prelude in C#- Op3No2 C#-.mid,,,
94.625,<music21.chord.Chord C#3 C#2 C#1>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
95.29166666666670,<music21.chord.Chord C#3 C#2>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
96.5,<music21.chord.Chord C#5 E4>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
96.625,<music21.chord.Chord C#4 G#4 G#3 E3 C#5 E4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
96.95833333333330,<music21.chord.Chord C#5 E4 G#4 G#3 E3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
97.0,<music21.chord.Chord C#5 E4 G#4 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
97.125,<music21.chord.Chord C#5 E4>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
97.16666666666670,<music21.chord.Chord C#5>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
98.0,<music21.chord.Chord G#5 B4 G#4 C#5 B3 C#4>,"[0, 3, 5]","[8, 11, 1]",Prelude in C#- Op3No2 C#-.mid,,,
98.875,<music21.chord.Chord G#5 B4 G#4 B3 C#4>,"[0, 3, 5]","[8, 11, 1]",Prelude in C#- Op3No2 C#-.mid,,,
99.5,<music21.chord.Chord F#5 A4 F#4>,"[0, 3]","[6, 9]",Prelude in C#- Op3No2 C#-.mid,,,
99.625,<music21.chord.Chord C#5 C#4 A3 F#5 A4 F#4>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,
99.75,<music21.chord.Chord F#5 A4 F#4 C#5 C#4>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,
99.83333333333330,<music21.chord.Chord C#5 C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
100.0,<music21.chord.Chord C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
100.875,<music21.chord.Chord A3 A2 A1>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,
101.25,<music21.chord.Chord A3 A2>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,
102.125,<music21.chord.Chord E5 E4 A4 F#4>,"[0, 2, 5]","[4, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,
102.25,<music21.chord.Chord F#3 C4 E5 E4 A4 F#4>,"[0, 2, 5, 8]","[4, 6, 9, 0]",Prelude in C#- Op3No2 C#-.mid,,,
102.375,<music21.chord.Chord E5 E4 A4 F#3 C4>,"[0, 2, 5, 8]","[4, 6, 9, 0]",Prelude in C#- Op3No2 C#-.mid,,,
102.45833333333300,<music21.chord.Chord F#3 C4>,"[0, 6]","[0, 6]",Prelude in C#- Op3No2 C#-.mid,,,
103.625,<music21.chord.Chord G#3 G#1 G#2>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,
105.0,<music21.chord.Chord E-4 C5 C4>,"[0, 3]","[0, 3]",Prelude in C#- Op3No2 C#-.mid,,,
105.125,<music21.chord.Chord F#4 F#3 E-4 C5 C4>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,
105.25,<music21.chord.Chord E-3 E-4 C5 C4 F#4 F#3>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,
105.375,<music21.chord.Chord C5 C4 F#4 F#3 E-3>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,
105.5,<music21.chord.Chord C5 F#4 F#3 E-3>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,
105.625,<music21.chord.Chord F#4 F#3 E-3>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,
105.75,<music21.chord.Chord F#4 F#3>,[0],[6],Prelude in C#- Op3No2 C#-.mid,,,
107.0,<music21.chord.Chord C#3 C#1>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
107.125,<music21.chord.Chord C#2 C#3 C#1>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
108.125,<music21.chord.Chord C#2>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
109.375,<music21.chord.Chord C#5>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
109.5,<music21.chord.Chord G#3 E4 C#4 G#4 E3 C#5>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
110.0,<music21.chord.Chord C#5 G#3 C#4 G#4 E3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
110.125,<music21.chord.Chord C#5 G#3 E3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
110.25,<music21.chord.Chord C#5>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
110.75,<music21.chord.Chord D5 A4 F#4 D4>,"[0, 4, 7]","[2, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,
110.875,<music21.chord.Chord A3 F#3 D5 A4 F#4 D4>,"[0, 4, 7]","[2, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,
111.08333333333300,<music21.chord.Chord D5 A4 A3 F#3>,"[0, 4, 7]","[2, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,
111.20833333333300,<music21.chord.Chord D5 A4>,"[0, 5]","[9, 2]",Prelude in C#- Op3No2 C#-.mid,,,
111.875,<music21.chord.Chord B4 D4 F#4>,"[0, 3, 7]","[11, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,
112.0,<music21.chord.Chord F#3 B3 D3 B4 D4 F#4>,"[0, 3, 7]","[11, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,
112.33333333333300,<music21.chord.Chord B4 D4 F#4>,"[0, 3, 7]","[11, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,
113.0,<music21.chord.Chord C#5 C#4 E4 G#4 G#3 E3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
113.25,<music21.chord.Chord C#5 C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
113.875,<music21.chord.Chord A4>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,
114.0,<music21.chord.Chord A3 C#4 E4 E3 C#3 A4>,"[0, 4, 7]","[9, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
114.25,<music21.chord.Chord A4 A3 C#4 E4 C#3>,"[0, 4, 7]","[9, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
114.375,<music21.chord.Chord A4 E4 C#3>,"[0, 4, 7]","[9, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
114.875,<music21.chord.Chord B4 F#3>,"[0, 5]","[6, 11]",Prelude in C#- Op3No2 C#-.mid,,,
115.0,<music21.chord.Chord D4 F#3 F#4 D3 B4>,"[0, 3, 7]","[11, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,
115.125,<music21.chord.Chord B3 B4 D4 F#3 F#4 D3>,"[0, 3, 7]","[11, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,
115.25,<music21.chord.Chord B3>,[0],[11],Prelude in C#- Op3No2 C#-.mid,,,
116.0,<music21.chord.Chord G#4 B3 B2 D4 G#3 F#3>,"[0, 2, 5, 8]","[6, 8, 11, 2]",Prelude in C#- Op3No2 C#-.mid,,,
116.375,<music21.chord.Chord G#4 B2 D4 F#3>,"[0, 2, 5, 8]","[6, 8, 11, 2]",Prelude in C#- Op3No2 C#-.mid,,,
116.5,<music21.chord.Chord G#4>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,
117.125,<music21.chord.Chord C#4 A4 F#4 A3 C#3>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,
117.25,<music21.chord.Chord F#3 C#4 A4 F#4 A3 C#3>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,
118.375,<music21.chord.Chord A4 C#4 A3 C#3 F#4>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,
118.5,<music21.chord.Chord F#3 A4 C#4 A3 C#3 F#4>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,
118.70833333333300,<music21.chord.Chord A4 C#4 C#3 F#4 F#3>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,
118.75,<music21.chord.Chord A4 C#4 C#3 F#4>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,
118.875,<music21.chord.Chord A4 C#4 F#4>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,
119.625,<music21.chord.Chord C#5 C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
119.66666666666700,<music21.chord.Chord E4 E3 F#3 C#5 C#4>,"[0, 3, 5]","[1, 4, 6]",Prelude in C#- Op3No2 C#-.mid,,,
119.75,<music21.chord.Chord F#4 C#5 C#4 E4 F#3 E3>,"[0, 3, 5]","[1, 4, 6]",Prelude in C#- Op3No2 C#-.mid,,,
120.16666666666700,<music21.chord.Chord C#5 C#4 E4 F#3 F#4>,"[0, 3, 5]","[1, 4, 6]",Prelude in C#- Op3No2 C#-.mid,,,
120.25,<music21.chord.Chord C#5 C#4 E4 F#3>,"[0, 3, 5]","[1, 4, 6]",Prelude in C#- Op3No2 C#-.mid,,,
120.29166666666700,<music21.chord.Chord C#5 C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
121.125,<music21.chord.Chord B4 F#3 B3 D4 F#4>,"[0, 3, 7]","[11, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,
121.25,<music21.chord.Chord D3 B4 F#3 B3 D4 F#4>,"[0, 3, 7]","[11, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,
121.625,<music21.chord.Chord F#4 D3>,"[0, 4]","[2, 6]",Prelude in C#- Op3No2 C#-.mid,,,
121.75,<music21.chord.Chord F#4>,[0],[6],Prelude in C#- Op3No2 C#-.mid,,,
123.0,<music21.chord.Chord G3 G1 G2>,[0],[7],Prelude in C#- Op3No2 C#-.mid,,,
123.5,<music21.chord.Chord G3 G2>,[0],[7],Prelude in C#- Op3No2 C#-.mid,,,
123.625,<music21.chord.Chord G3>,[0],[7],Prelude in C#- Op3No2 C#-.mid,,,
124.5,<music21.chord.Chord A4 A3>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,
124.625,<music21.chord.Chord C#4 E4 A4 A3>,"[0, 4, 7]","[9, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
124.66666666666700,<music21.chord.Chord E3 A4 A3 C#4 E4>,"[0, 4, 7]","[9, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
125.0,<music21.chord.Chord E4 E3>,[0],[4],Prelude in C#- Op3No2 C#-.mid,,,
125.16666666666700,<music21.chord.Chord E4>,[0],[4],Prelude in C#- Op3No2 C#-.mid,,,
126.0,<music21.chord.Chord G#3 G#1 G#2>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,
126.5,<music21.chord.Chord G#3>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,
127.625,<music21.chord.Chord G#4>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,
127.66666666666700,<music21.chord.Chord G#3 G#4>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,
127.75,<music21.chord.Chord F#3 C4 E-4 G#4 G#3>,"[0, 3, 6, 8]","[0, 3, 6, 8]",Prelude in C#- Op3No2 C#-.mid,,,
127.875,<music21.chord.Chord E-3 G#4 G#3 F#3 C4 E-4>,"[0, 3, 6, 8]","[0, 3, 6, 8]",Prelude in C#- Op3No2 C#-.mid,,,
127.91666666666700,<music21.chord.Chord G#4 F#3 C4 E-4 E-3>,"[0, 3, 6, 8]","[0, 3, 6, 8]",Prelude in C#- Op3No2 C#-.mid,,,
128.125,<music21.chord.Chord G#4 F#3 E-4 E-3>,"[0, 3, 5]","[3, 6, 8]",Prelude in C#- Op3No2 C#-.mid,,,
128.25,<music21.chord.Chord F#3 E-3>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,
128.41666666666700,<music21.chord.Chord E-3>,[0],[3],Prelude in C#- Op3No2 C#-.mid,,,
129.66666666666700,<music21.chord.Chord C#3 C#1>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
129.75,<music21.chord.Chord C#2 C#3 C#1>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
130.41666666666700,<music21.chord.Chord C#3 C#2>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
130.5,<music21.chord.Chord C#3>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
131.33333333333300,<music21.chord.Chord C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
131.375,<music21.chord.Chord G#2 E3 C#4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
132.5,<music21.chord.Chord G#3 B2 E4 C#4 G#2>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
132.625,<music21.chord.Chord C#4 G#3 B2 E4>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
132.66666666666700,<music21.chord.Chord G#3 B2 E4>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,
133.25,<music21.chord.Chord B2 E4>,"[0, 5]","[11, 4]",Prelude in C#- Op3No2 C#-.mid,,,
133.5,<music21.chord.Chord E4>,[0],[4],Prelude in C#- Op3No2 C#-.mid,,,
133.625,<music21.chord.Chord E-4 G3 B-2>,"[0, 4, 7]","[3, 7, 10]",Prelude in C#- Op3No2 C#-.mid,,,
133.95833333333300,<music21.chord.Chord G3 B-2>,"[0, 3]","[7, 10]",Prelude in C#- Op3No2 C#-.mid,,,
134.25,<music21.chord.Chord G3>,[0],[7],Prelude in C#- Op3No2 C#-.mid,,,
134.66666666666700,<music21.chord.Chord A3 A2>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,
134.75,<music21.chord.Chord A1 A3 A2>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,
135.75,<music21.chord.Chord F#3 D4 A3 A2 A1>,"[0, 4, 7]","[2, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,
135.875,<music21.chord.Chord C4 A3 A2 A1 F#3 D4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Prelude in C#- Op3No2 C#-.mid,,,
136.33333333333300,<music21.chord.Chord A3 A1 F#3 D4 C4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Prelude in C#- Op3No2 C#-.mid,,,
136.54166666666700,<music21.chord.Chord A1 F#3 D4 C4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Prelude in C#- Op3No2 C#-.mid,,,
136.625,<music21.chord.Chord D4 C4>,"[0, 2]","[0, 2]",Prelude in C#- Op3No2 C#-.mid,,,
136.75,<music21.chord.Chord G#3 G#2 G#1 D4 C4>,"[0, 4, 6]","[8, 0, 2]",Prelude in C#- Op3No2 C#-.mid,,,
136.875,<music21.chord.Chord G#3 G#2 G#1>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,
138.0,<music21.chord.Chord F#3 E-3 C4 G#3 G#2 G#1>,"[0, 3, 6, 8]","[0, 3, 6, 8]",Prelude in C#- Op3No2 C#-.mid,,,
138.375,<music21.chord.Chord G#3 G#1 F#3 E-3 C4>,"[0, 3, 6, 8]","[0, 3, 6, 8]",Prelude in C#- Op3No2 C#-.mid,,,
138.625,<music21.chord.Chord G#3 F#3 E-3 C4>,"[0, 3, 6, 8]","[0, 3, 6, 8]",Prelude in C#- Op3No2 C#-.mid,,,
138.875,<music21.chord.Chord C4>,[0],[0],Prelude in C#- Op3No2 C#-.mid,,,
139.125,<music21.chord.Chord F#3 C4>,"[0, 6]","[0, 6]",Prelude in C#- Op3No2 C#-.mid,,,
139.25,<music21.chord.Chord F#3>,[0],[6],Prelude in C#- Op3No2 C#-.mid,,,
139.33333333333300,<music21.chord.Chord C#3 C#2 F#3>,"[0, 5]","[1, 6]",Prelude in C#- Op3No2 C#-.mid,,,
139.375,<music21.chord.Chord C#1 C#3 C#2>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
139.83333333333300,<music21.chord.Chord C#1>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
140.625,<music21.chord.Chord C#4 G#2 E3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
141.0,<music21.chord.Chord C#2 C#4 G#2 E3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
141.375,<music21.chord.Chord C#4 G#2>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,
141.625,<music21.chord.Chord E4 B2 G#3 C#4>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
141.875,<music21.chord.Chord E4 B2 G#3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,
142.125,<music21.chord.Chord C#2 E4 B2 G#3>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
142.29166666666700,<music21.chord.Chord C#2 E4 B2>,"[0, 2, 5]","[11, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
142.625,<music21.chord.Chord E4 B2>,"[0, 5]","[11, 4]",Prelude in C#- Op3No2 C#-.mid,,,
142.66666666666700,<music21.chord.Chord E-4 G3 B-2 E4 B2>,"[0, 1, 4, 7, 8]","[3, 4, 7, 10, 11]",Prelude in C#- Op3No2 C#-.mid,,,
142.75,<music21.chord.Chord E-4 G3 B-2>,"[0, 4, 7]","[3, 7, 10]",Prelude in C#- Op3No2 C#-.mid,,,
142.91666666666700,<music21.chord.Chord G3 B-2>,"[0, 3]","[7, 10]",Prelude in C#- Op3No2 C#-.mid,,,
143.16666666666700,<music21.chord.Chord G3>,[0],[7],Prelude in C#- Op3No2 C#-.mid,,,
143.875,<music21.chord.Chord A3 A2 A1>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,
145.0,<music21.chord.Chord F#3 D4 A3 A2 A1>,"[0, 4, 7]","[2, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,
145.125,<music21.chord.Chord C4 A3 A2 A1 F#3 D4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Prelude in C#- Op3No2 C#-.mid,,,
145.75,<music21.chord.Chord A2 A1 F#3 D4 C4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Prelude in C#- Op3No2 C#-.mid,,,
146.0,<music21.chord.Chord A2 A1 D4 C4>,"[0, 3, 5]","[9, 0, 2]",Prelude in C#- Op3No2 C#-.mid,,,
146.20833333333300,<music21.chord.Chord D4 C4>,"[0, 2]","[0, 2]",Prelude in C#- Op3No2 C#-.mid,,,
146.25,<music21.chord.Chord C4>,[0],[0],Prelude in C#- Op3No2 C#-.mid,,,
146.33333333333300,<music21.chord.Chord G#3 G#1 G#2 C4>,"[0, 4]","[8, 0]",Prelude in C#- Op3No2 C#-.mid,,,
146.375,<music21.chord.Chord G#3 G#1 G#2>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,
147.75,<music21.chord.Chord C4 F#3 E-3 G#3 G#1 G#2>,"[0, 3, 6, 8]","[0, 3, 6, 8]",Prelude in C#- Op3No2 C#-.mid,,,
148.33333333333300,<music21.chord.Chord G#3 G#1 C4 F#3 E-3>,"[0, 3, 6, 8]","[0, 3, 6, 8]",Prelude in C#- Op3No2 C#-.mid,,,
148.625,<music21.chord.Chord G#3 G#1>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,
148.66666666666700,<music21.chord.Chord G#1>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,
149.625,<music21.chord.Chord E4 C#1>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
149.66666666666700,<music21.chord.Chord C#2 E4 C#1>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
150.25,<music21.chord.Chord G#3 E4 C#1 C#2>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
150.75,<music21.chord.Chord C#4 E4 C#1 C#2 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
150.875,<music21.chord.Chord E4 C#1 C#2>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
151.0,<music21.chord.Chord E4>,[0],[4],Prelude in C#- Op3No2 C#-.mid,,,
151.125,<music21.chord.Chord E-4 B-2 E4>,"[0, 5, 6]","[10, 3, 4]",Prelude in C#- Op3No2 C#-.mid,,,
151.29166666666700,<music21.chord.Chord E-4 B-2>,"[0, 5]","[10, 3]",Prelude in C#- Op3No2 C#-.mid,,,
151.5,<music21.chord.Chord G3 E-4 B-2>,"[0, 4, 7]","[3, 7, 10]",Prelude in C#- Op3No2 C#-.mid,,,
151.75,<music21.chord.Chord C#4 E-4 B-2>,"[0, 3, 5]","[10, 1, 3]",Prelude in C#- Op3No2 C#-.mid,,,
151.875,<music21.chord.Chord C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,
152.125,<music21.chord.Chord D4 A2>,"[0, 5]","[9, 2]",Prelude in C#- Op3No2 C#-.mid,,,
152.375,<music21.chord.Chord F#3 D4 A2>,"[0, 4, 7]","[2, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,
152.5,<music21.chord.Chord C#2 D4 A2 F#3>,"[0, 1, 5, 8]","[1, 2, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,
152.70833333333300,<music21.chord.Chord D4 A2 C#2>,"[0, 4, 5]","[9, 1, 2]",Prelude in C#- Op3No2 C#-.mid,,,
152.75,<music21.chord.Chord C4 D4 A2 C#2>,"[0, 3, 4, 5]","[9, 0, 1, 2]",Prelude in C#- Op3No2 C#-.mid,,,
152.83333333333300,<music21.chord.Chord D4 A2 C4>,"[0, 3, 5]","[9, 0, 2]",Prelude in C#- Op3No2 C#-.mid,,,
153.0,<music21.chord.Chord C#4 G#2 C4>,"[0, 4, 5]","[8, 0, 1]",Prelude in C#- Op3No2 C#-.mid,,,
153.08333333333300,<music21.chord.Chord C#4 G#2>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,
153.25,<music21.chord.Chord E3 C#4 G#2>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
153.375,<music21.chord.Chord C#4 G#2>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,
153.5,<music21.chord.Chord G#3 C#4 G#2>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,
153.625,<music21.chord.Chord C#4 G#2>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,
153.75,<music21.chord.Chord B2 E4 C#4 G#2>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
153.875,<music21.chord.Chord C#2 B2 E4 G#2>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
154.125,<music21.chord.Chord G#3 C#2 B2 E4>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
154.33333333333300,<music21.chord.Chord C#4 C#2 B2 E4 G#3>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
154.5,<music21.chord.Chord C#2 B2 E4 C#4>,"[0, 2, 5]","[11, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,
154.625,<music21.chord.Chord E-4 C#2 C#4>,"[0, 2]","[1, 3]",Prelude in C#- Op3No2 C#-.mid,,,
154.66666666666700,<music21.chord.Chord B-2 C#2 E-4>,"[0, 3, 5]","[10, 1, 3]",Prelude in C#- Op3No2 C#-.mid,,,
154.875,<music21.chord.Chord G3 C#2 E-4 B-2>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Prelude in C#- Op3No2 C#-.mid,,,
155.125,<music21.chord.Chord C#4 C#2 E-4 B-2>,"[0, 3, 5]","[10, 1, 3]",Prelude in C#- Op3No2 C#-.mid,,,
155.25,<music21.chord.Chord C#2 B-2 C#4>,"[0, 3]","[10, 1]",Prelude in C#- Op3No2 C#-.mid,,,
155.375,<music21.chord.Chord A2 D4 C#2 B-2 C#4>,"[0, 1, 4, 5]","[9, 10, 1, 2]",Prelude in C#- Op3No2 C#-.mid,,,
155.41666666666700,<music21.chord.Chord C#2 A2 C#4 D4>,"[0, 4, 5]","[9, 1, 2]",Prelude in C#- Op3No2 C#-.mid,,,
155.5,<music21.chord.Chord C#2 A2 D4>,"[0, 4, 5]","[9, 1, 2]",Prelude in C#- Op3No2 C#-.mid,,,
155.625,<music21.chord.Chord F#3 C#2 A2 D4>,"[0, 1, 5, 8]","[1, 2, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,
155.875,<music21.chord.Chord C4 C#2 A2 F#3 D4>,"[0, 3, 6, 7, 8]","[6, 9, 0, 1, 2]",Prelude in C#- Op3No2 C#-.mid,,,
156.0,<music21.chord.Chord C#2 A2 C4 D4>,"[0, 3, 4, 5]","[9, 0, 1, 2]",Prelude in C#- Op3No2 C#-.mid,,,
156.125,<music21.chord.Chord C#2 A2 D4>,"[0, 4, 5]","[9, 1, 2]",Prelude in C#- Op3No2 C#-.mid,,,
156.25,<music21.chord.Chord C#4 G#2 C#2>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,
156.5,<music21.chord.Chord E3 C#2 C#4 G#2>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,
156.625,<music21.chord.Chord C#2 C#4 G#2>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,
156.75,<music21.chord.Chord G#3 C#2 C#4 G#2>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,
