measureNumber,beatNumber,offset,Chord,NormalForm,PCsInNormalForm,file,Composer
22,1,126.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
22,1 1/4,126.5,<music21.chord.Chord A#2>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
22,1 1/2,127.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
22,1 3/4,127.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
22,3,130.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
22,3 1/4,130.5,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
22,3 1/2,131.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
22,3 3/4,131.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
23,1,132.0,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
23,1 1/4,132.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
23,1 1/2,133.0,<music21.chord.Chord G#3>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
23,1 3/4,133.5,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
23,2,134.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
23,2 1/4,134.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
24,2,140.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
24,2 1/4,140.5,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
24,2 1/2,141.0,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
24,2 3/4,141.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
25,1,144.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
25,1 1/4,144.5,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
25,1 1/2,145.0,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
25,1 3/4,145.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
25,3,148.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
25,3 1/4,148.5,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
25,3 1/2,149.0,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
25,3 3/4,149.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
26,2,152.0,<music21.chord.Chord F#3 B4>,"[0, 5]","[6, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
26,2 1/4,152.5,<music21.chord.Chord G#2 B4>,"[0, 3]","[8, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
26,2 1/2,153.0,<music21.chord.Chord C#3 B4>,"[0, 2]","[11, 1]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
26,2 3/4,153.5,<music21.chord.Chord B2 B4>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
26,3,154.0,<music21.chord.Chord G#2 B4>,"[0, 3]","[8, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
26,3 1/4,154.5,<music21.chord.Chord B2 B4>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
26,3 1/2,155.0,<music21.chord.Chord G#3 B4>,"[0, 3]","[8, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
26,3 3/4,155.5,<music21.chord.Chord G#2 B4>,"[0, 3]","[8, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
27,1,156.0,<music21.chord.Chord F#3 B4>,"[0, 5]","[6, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
27,1 1/4,156.5,<music21.chord.Chord B2 B4>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
27,1 1/2,157.0,<music21.chord.Chord D#3 B4>,"[0, 4]","[11, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
27,1 3/4,157.5,<music21.chord.Chord D#3 B4>,"[0, 4]","[11, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
27,2,158.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
27,2 1/4,158.5,<music21.chord.Chord A#2>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
27,2 1/2,159.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
27,2 3/4,159.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
28,1,162.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
28,1 1/4,162.5,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
28,1 1/2,163.0,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
28,1 3/4,163.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
28,3,166.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
28,3 1/4,166.5,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
28,3 1/2,167.0,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
28,3 3/4,167.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
29,2,170.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
29,2 1/4,170.5,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
29,2 1/2,171.0,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
29,2 3/4,171.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
30,1,174.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
30,1 1/4,174.5,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
30,1 1/2,175.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
30,1 3/4,175.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
30,2,176.0,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
30,2 1/4,176.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
30,2 1/2,177.0,<music21.chord.Chord G#3>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
30,2 3/4,177.5,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
30,3,178.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
30,3 1/4,178.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
30,3 1/2,179.0,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
30,3 3/4,179.5,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
31,1,180.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
31,1 1/4,180.5,<music21.chord.Chord A#2>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
31,1 1/2,181.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
31,1 3/4,181.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
31,3,184.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
31,3 1/4,184.5,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
31,3 1/2,185.0,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
31,3 3/4,185.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
32,2,188.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
32,2 1/4,188.5,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
32,2 1/2,189.0,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
32,2 3/4,189.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
33,1,192.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
33,1 1/4,192.5,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
33,1 1/2,193.0,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
33,1 3/4,193.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
33,3,196.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
33,3 1/4,196.5,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
33,3 1/2,197.0,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
33,3 3/4,197.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
34,1,198.0,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
34,1 1/4,198.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
34,1 1/2,199.0,<music21.chord.Chord G#3>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
34,1 3/4,199.5,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
34,2,200.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
34,2 1/4,200.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
34,2 1/2,201.0,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
34,2 3/4,201.5,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
34,3,202.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
34,3 1/4,202.5,<music21.chord.Chord A#2>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
34,3 1/2,203.0,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
34,3 3/4,203.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
35,2 1/2,207.0,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
35,2 3/4,207.5,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
35,3,208.0,<music21.chord.Chord A#2>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
35,3 1/4,208.5,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
35,3 1/2,209.0,<music21.chord.Chord D#3 G#5>,"[0, 5]","[3, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
35,3 3/4,209.5,<music21.chord.Chord D#3 G#5>,"[0, 5]","[3, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
36,1,210.0,<music21.chord.Chord B2 G#5>,"[0, 3]","[8, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
36,1 1/4,210.5,<music21.chord.Chord C#3 G#5>,"[0, 5]","[8, 1]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
36,1 1/2,211.0,<music21.chord.Chord G#2 G#5>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
36,1 3/4,211.5,<music21.chord.Chord F#3 G#5>,"[0, 2]","[6, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
36,2,212.0,<music21.chord.Chord G#5>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
36,2 1/2,213.0,<music21.chord.Chord G#5>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
36,3,214.0,<music21.chord.Chord B2 G#5>,"[0, 3]","[8, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
36,3 1/4,214.5,<music21.chord.Chord F#3 G#5>,"[0, 2]","[6, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
36,3 1/2,215.0,<music21.chord.Chord G#2 G#5>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
36,3 3/4,215.5,<music21.chord.Chord G#3 G#5>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
37,1,216.0,<music21.chord.Chord B2 G#5>,"[0, 3]","[8, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
37,1 1/4,216.5,<music21.chord.Chord G#2 G#5>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
37,1 1/2,217.0,<music21.chord.Chord A#2 G#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
37,1 3/4,217.5,<music21.chord.Chord A#3 G#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
37,2,218.0,<music21.chord.Chord D#3 G#5>,"[0, 5]","[3, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
37,2 1/4,218.5,<music21.chord.Chord G#3 G#5>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
37,2 1/2,219.0,<music21.chord.Chord A#3 G#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
37,2 3/4,219.5,<music21.chord.Chord E3 G#5>,"[0, 4]","[4, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
37,3,220.0,<music21.chord.Chord A#2 G#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
37,3 1/4,220.5,<music21.chord.Chord A#3 G#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
37,3 1/2,221.0,<music21.chord.Chord D#3 G#5>,"[0, 5]","[3, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
37,3 3/4,221.5,<music21.chord.Chord G#3 G#5>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
38,1,222.0,<music21.chord.Chord A#3 G#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
38,1 1/4,222.5,<music21.chord.Chord E3 G#5>,"[0, 4]","[4, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
38,1 1/2,223.0,<music21.chord.Chord A#2 G#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
38,1 3/4,223.5,<music21.chord.Chord A#3 G#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
38,2,224.0,<music21.chord.Chord D#3 G#5>,"[0, 5]","[3, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
38,2 1/4,224.5,<music21.chord.Chord G#3 G#5>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
38,2 1/2,225.0,<music21.chord.Chord A#3 A#5>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
38,2 3/4,225.5,<music21.chord.Chord E3 A#5>,"[0, 6]","[4, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
38,3,226.0,<music21.chord.Chord E3 A#5>,"[0, 6]","[4, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
38,3 1/4,226.5,<music21.chord.Chord F#3 A#5>,"[0, 4]","[6, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
38,3 1/2,227.0,<music21.chord.Chord A#2 A#5>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
38,3 3/4,227.5,<music21.chord.Chord B2 A#5>,"[0, 1]","[10, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
39,1,228.0,<music21.chord.Chord D#3 A#5>,"[0, 5]","[10, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
39,1 1/4,228.5,<music21.chord.Chord D#3 A#5>,"[0, 5]","[10, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
39,1 1/2,229.0,<music21.chord.Chord B2 A#5>,"[0, 1]","[10, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
39,1 3/4,229.5,<music21.chord.Chord C#3 A#5>,"[0, 3]","[10, 1]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
39,2,230.0,<music21.chord.Chord G#2 A#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
39,2 1/4,230.5,<music21.chord.Chord F#3 A#5>,"[0, 4]","[6, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
39,2 1/2,231.0,<music21.chord.Chord A#5>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
39,3,232.0,<music21.chord.Chord A#5>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
39,3 1/2,233.0,<music21.chord.Chord B2 A#5>,"[0, 1]","[10, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
39,3 3/4,233.5,<music21.chord.Chord F#3 A#5>,"[0, 4]","[6, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
40,1,234.0,<music21.chord.Chord G#2 A#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
40,1 1/4,234.5,<music21.chord.Chord G#3 A#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
40,1 1/2,235.0,<music21.chord.Chord B2 A#5>,"[0, 1]","[10, 11]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
40,1 3/4,235.5,<music21.chord.Chord G#2 A#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
40,2,236.0,<music21.chord.Chord A#2 A#5>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
40,2 1/4,236.5,<music21.chord.Chord A#3 A#5>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
40,2 1/2,237.0,<music21.chord.Chord D#3 A#5>,"[0, 5]","[10, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
40,2 3/4,237.5,<music21.chord.Chord G#3 A#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
40,3,238.0,<music21.chord.Chord A#3 A#5>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
40,3 1/4,238.5,<music21.chord.Chord E3 A#5>,"[0, 6]","[4, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
40,3 1/2,239.0,<music21.chord.Chord A#2 A#5>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
40,3 3/4,239.5,<music21.chord.Chord A#3 A#5>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
41,1,240.0,<music21.chord.Chord D#3 A#5>,"[0, 5]","[10, 3]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
41,1 1/4,240.5,<music21.chord.Chord G#3 A#5>,"[0, 2]","[8, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
41,1 1/2,241.0,<music21.chord.Chord A#3 A#5>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
41,1 3/4,241.5,<music21.chord.Chord E3 A#5>,"[0, 6]","[4, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
41,2,242.0,<music21.chord.Chord A#2 A#5>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
41,2 1/4,242.5,<music21.chord.Chord A#3 A#5>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
41,2 1/2,243.0,<music21.chord.Chord D#3 E5>,"[0, 1]","[3, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
41,2 3/4,243.5,<music21.chord.Chord G#3 E5>,"[0, 4]","[4, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
41,3,244.0,<music21.chord.Chord A#3 E5>,"[0, 6]","[4, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
41,3 1/4,244.5,<music21.chord.Chord E3 E5>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
41,3 1/2,245.0,<music21.chord.Chord E3 E5>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
41,3 3/4,245.5,<music21.chord.Chord F#3 E5>,"[0, 2]","[4, 6]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
42,1,246.0,<music21.chord.Chord A#2 E5>,"[0, 6]","[4, 10]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
42,1 1/4,246.5,<music21.chord.Chord B2 E5>,"[0, 5]","[11, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
42,1 1/2,247.0,<music21.chord.Chord D#3 E5>,"[0, 1]","[3, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
42,1 3/4,247.5,<music21.chord.Chord D#3 E5>,"[0, 1]","[3, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
42,2,248.0,<music21.chord.Chord B2 E5>,"[0, 5]","[11, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
42,2 1/4,248.5,<music21.chord.Chord C#3 E5>,"[0, 3]","[1, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
42,2 1/2,249.0,<music21.chord.Chord G#2 E5>,"[0, 4]","[4, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
42,2 3/4,249.5,<music21.chord.Chord F#3 E5>,"[0, 2]","[4, 6]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
42,3,250.0,<music21.chord.Chord E5>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
42,3 1/2,251.0,<music21.chord.Chord E5>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
43,1,252.0,<music21.chord.Chord B2 E5>,"[0, 5]","[11, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
43,1 1/4,252.5,<music21.chord.Chord F#3 E5>,"[0, 2]","[4, 6]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
43,1 1/2,253.0,<music21.chord.Chord G#2 E5>,"[0, 4]","[4, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
43,1 3/4,253.5,<music21.chord.Chord G#3 E5>,"[0, 4]","[4, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
43,2,254.0,<music21.chord.Chord B2 E5>,"[0, 5]","[11, 4]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
43,2 1/4,254.5,<music21.chord.Chord G#2 E5>,"[0, 4]","[4, 8]",AlariodelRio_PianoPieceNo8.xml,AlariodelRio
43,2 1/2,255.0,<music21.chord.Chord A#2>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
43,2 3/4,255.5,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
43,3,256.0,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
43,3 1/4,256.5,<music21.chord.Chord G#3>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
43,3 1/2,257.0,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
43,3 3/4,257.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
44,1,258.0,<music21.chord.Chord A#2>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
44,1 1/4,258.5,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
44,1 1/2,259.0,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
44,1 3/4,259.5,<music21.chord.Chord G#3>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
44,2,260.0,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
44,2 1/4,260.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
44,2 1/2,261.0,<music21.chord.Chord A#2>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
44,2 3/4,261.5,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
44,3,262.0,<music21.chord.Chord D#3>,[0],[3],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
44,3 1/4,262.5,<music21.chord.Chord G#3>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
44,3 1/2,263.0,<music21.chord.Chord A#3>,[0],[10],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
44,3 3/4,263.5,<music21.chord.Chord E3>,[0],[4],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
45,2 1/2,267.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
45,2 3/4,267.5,<music21.chord.Chord F#3>,[0],[6],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
45,3,268.0,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
45,3 1/4,268.5,<music21.chord.Chord G#3>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
45,3 1/2,269.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
45,3 3/4,269.5,<music21.chord.Chord G#2>,[0],[8],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
46,1,270.0,<music21.chord.Chord B2>,[0],[11],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
46,1 1/4,270.5,<music21.chord.Chord C#3>,[0],[1],AlariodelRio_PianoPieceNo8.xml,AlariodelRio
