offset,Chord,NormalForm,PCsinNormalForm,file,PhraseBoundary,MeasureNumber,MeasureCount
83.875,<music21.chord.Chord C#5 G#3 C#4>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
84.0,<music21.chord.Chord E5 G#3 C4>,"[0, 4, 8]","[0, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
84.5,<music21.chord.Chord F#4 G#4 E5 G#3 C4>,"[0, 2, 4, 8]","[4, 6, 8, 0]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
85.0,<music21.chord.Chord F#4 G#4 E5 G#3 C4>,"[0, 2, 4, 8]","[4, 6, 8, 0]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
85.5,<music21.chord.Chord E-5 G#2>,"[0, 5]","[3, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
86.0,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
86.5,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
87.0,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
87.5,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
88.0,<music21.chord.Chord F#4>,[0],[6],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
88.5,<music21.chord.Chord A4 F#4 F#3>,"[0, 3]","[6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
89.0,<music21.chord.Chord E-5 F#4 F#3>,"[0, 3]","[3, 6]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
89.75,<music21.chord.Chord C#5 E4>,"[0, 3]","[1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
90.0,<music21.chord.Chord C#5 G#3 E4>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
90.5,<music21.chord.Chord F#4 A4 C#5 G#3 E4>,"[0, 3, 5, 7, 8]","[1, 4, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
91.0,<music21.chord.Chord F#4 A4 C#5 G#3 E4>,"[0, 3, 5, 7, 8]","[1, 4, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
91.5,<music21.chord.Chord C5 E-4 G#3>,"[0, 4, 7]","[8, 0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
92.0,<music21.chord.Chord F#4 A4 C5 G#3 E-4>,"[0, 3, 6, 8, 9]","[0, 3, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
92.5,<music21.chord.Chord F#4 A4 C5 G#3 E-4>,"[0, 3, 6, 8, 9]","[0, 3, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
93.0,<music21.chord.Chord F#4 A4 C5 G#3 E-4>,"[0, 3, 6, 8, 9]","[0, 3, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
93.5,<music21.chord.Chord F#4 A4 C5 G#3 E-4>,"[0, 3, 6, 8, 9]","[0, 3, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
94.0,<music21.chord.Chord F#4 A4 C5 G#3>,"[0, 2, 3, 6]","[6, 8, 9, 0]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
94.5,<music21.chord.Chord C5 E-4>,"[0, 3]","[0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
95.0,<music21.chord.Chord F#4 A4 C5 G#3 E-4>,"[0, 3, 6, 8, 9]","[0, 3, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
95.5,<music21.chord.Chord C#5 F#4 A4 C#4 G#3>,"[0, 2, 3, 7]","[6, 8, 9, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
95.875,<music21.chord.Chord C#5 C#4 G#3>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
96.0,<music21.chord.Chord E5 G#3 C4>,"[0, 4, 8]","[0, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
96.5,<music21.chord.Chord F#4 G#4 E5 G#3 C4>,"[0, 2, 4, 8]","[4, 6, 8, 0]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
97.0,<music21.chord.Chord F#4 G#4 E5 G#3 C4>,"[0, 2, 4, 8]","[4, 6, 8, 0]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
97.375,<music21.chord.Chord E5 F#4 G#4>,"[0, 2, 4]","[4, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
97.5,<music21.chord.Chord E-5 G#2>,"[0, 5]","[3, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
98.0,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
98.5,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
99.0,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
99.5,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
100.0,<music21.chord.Chord G4>,[0],[7],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
100.5,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
101.0,<music21.chord.Chord G#5>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
101.75,<music21.chord.Chord G#3 E-5>,"[0, 5]","[3, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
102.0,<music21.chord.Chord F#4 F#5 C#4 C#3>,"[0, 5]","[1, 6]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
102.5,<music21.chord.Chord G#4 C#5>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
103.0,<music21.chord.Chord G#4 C#5>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
103.5,<music21.chord.Chord E4 E5 C#2 C#3>,"[0, 3]","[1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
104.0,<music21.chord.Chord G#4 C#5 E4 E5 C#2 C#3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
104.5,<music21.chord.Chord G#4 C#5 E4 E5 C#2 C#3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
104.875,<music21.chord.Chord E4 E5 G#4 C#5>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
105.0,<music21.chord.Chord G#4 C#5 E4 E5 C#2 C#3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
105.5,<music21.chord.Chord G#4 C#5 E4 E5 C#2 C#3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
105.875,<music21.chord.Chord E4 E5 G#4 C#5>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
106.0,<music21.chord.Chord G#3 G#4 C#4 E4 B1 B2>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
106.5,<music21.chord.Chord C#4 C#5 B-1 B-2>,"[0, 3]","[10, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
107.0,<music21.chord.Chord E4 G#4 C#4 C#5 B-1 B-2>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
107.375,<music21.chord.Chord C#4 C#5 E4 G#4>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
107.5,<music21.chord.Chord E3 E4 A3 C#4 G#1 G#2>,"[0, 1, 5, 8]","[8, 9, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
108.0,<music21.chord.Chord E3 E4 G1 G2>,"[0, 3]","[4, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
108.5,<music21.chord.Chord B-3 C#4 E3 E4 G1 G2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
109.0,<music21.chord.Chord B-3 C#4 E3 E4 G1 G2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
109.5,<music21.chord.Chord E-3 E-4 G1 G2>,"[0, 4]","[3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
110.0,<music21.chord.Chord B-3 C#4 E-3 E-4 G1 G2>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
110.5,<music21.chord.Chord B-3 C#4 E-3 E-4 G1 G2>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
111.0,<music21.chord.Chord B-3 C#4 E-3 E-4 G1 G2>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
111.5,<music21.chord.Chord B-3 C#4 E-3 E-4 G1 G2>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
111.875,<music21.chord.Chord E-3 E-4 B-3 C#4>,"[0, 3, 5]","[10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
112.0,<music21.chord.Chord D4>,[0],[2],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
112.5,<music21.chord.Chord E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
113.0,<music21.chord.Chord E-5>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
113.75,<music21.chord.Chord E-3 B-4>,"[0, 5]","[10, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
114.0,<music21.chord.Chord C#4 C#5 G#3 G#2>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
114.5,<music21.chord.Chord E-4 G#4>,"[0, 5]","[3, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
115.0,<music21.chord.Chord E-4 G#4>,"[0, 5]","[3, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
115.5,<music21.chord.Chord B3 B4 G#1 G#2>,"[0, 3]","[8, 11]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
116.0,<music21.chord.Chord E-4 G#4 B3 B4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
116.5,<music21.chord.Chord E-4 G#4 B3 B4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
117.0,<music21.chord.Chord E-4 G#4 B3 B4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
117.5,<music21.chord.Chord E-4 G#4 B3 B4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
117.875,<music21.chord.Chord B3 B4 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
118.0,<music21.chord.Chord G#3 G#4 B3 E-4 F1 F2>,"[0, 2, 5, 8]","[3, 5, 8, 11]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
118.5,<music21.chord.Chord F3 F4 B-1 B-2>,"[0, 5]","[5, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
119.0,<music21.chord.Chord B-3 E-4 B-1 B-2>,"[0, 5]","[10, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
119.5,<music21.chord.Chord B-3 D4 B-4 G#3 B-2>,"[0, 2, 6]","[8, 10, 2]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
120.0,<music21.chord.Chord G3 E-4 E-2 E-3>,"[0, 4]","[3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
120.5,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
121.0,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
121.5,<music21.chord.Chord E-3 E-4 E-1>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
122.0,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
122.5,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
123.0,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
123.5,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
124.0,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
124.5,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
125.0,<music21.chord.Chord E-3 E-4 D2>,"[0, 1]","[2, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
125.5,<music21.chord.Chord E-3 E-4 E-2>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
126.0,<music21.chord.Chord G#1 G#2>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
126.5,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
127.0,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
127.5,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
128.0,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
128.5,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
129.0,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
129.5,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
130.0,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
130.5,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
131.0,<music21.chord.Chord B3 E-4 G#4 G1 G2>,"[0, 1, 4, 8]","[7, 8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
131.5,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
132.0,<music21.chord.Chord B1 B2>,[0],[11],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
132.5,<music21.chord.Chord G#3 C#4 E4 G#4 B1 B2>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
133.0,<music21.chord.Chord G#3 C#4 E4 G#4 B1 B2>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
133.375,<music21.chord.Chord G#3 C#4 E4 G#4>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
133.5,<music21.chord.Chord B-1 B-2>,[0],[10],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
134.0,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
134.5,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
135.0,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
135.5,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
136.0,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
136.5,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
137.0,<music21.chord.Chord G3 C#4 E4 G4 A1 A2>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
137.5,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
138.0,<music21.chord.Chord C#2 C#3>,[0],[1],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
138.5,<music21.chord.Chord A3 E-4 F#4 A4 C#2 C#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
139.0,<music21.chord.Chord A3 E-4 F#4 A4 C#2 C#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
139.375,<music21.chord.Chord A3 E-4 F#4 A4>,"[0, 3, 6]","[3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
139.5,<music21.chord.Chord C2 C3>,[0],[0],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
140.0,<music21.chord.Chord G#3 E-4 F#4 G#4>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
140.5,<music21.chord.Chord G#3 E-4 F#4 G#4>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
141.0,<music21.chord.Chord E2 E3>,[0],[4],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
141.5,<music21.chord.Chord C#4 F#4 A4 C#5 E2 E3>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
142.0,<music21.chord.Chord C#4 F#4 A4 C#5 E2 E3>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
142.375,<music21.chord.Chord C#4 F#4 A4 C#5>,"[0, 3, 7]","[6, 9, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
142.5,<music21.chord.Chord E-2 E-3>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
143.0,<music21.chord.Chord C4 F#4 G#4 C5 D3>,"[0, 2, 6, 8]","[0, 2, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
143.5,<music21.chord.Chord C4 F#4 G#4 C5 E-3>,"[0, 3, 6, 8]","[0, 3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
144.0,<music21.chord.Chord A3 A2>,[0],[9],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
144.5,<music21.chord.Chord F#4 C5 E-5 F#5 A3 A2>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
145.0,<music21.chord.Chord F#4 C5 E-5 F#5 A3 A2>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
145.5,<music21.chord.Chord F#4 C5 E-5 F#5 A3 A2>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
146.0,<music21.chord.Chord F#4 C5 E-5 F#5 A3 A2>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
146.375,<music21.chord.Chord F#4 C5 E-5 F#5>,"[0, 3, 6]","[0, 3, 6]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
146.5,<music21.chord.Chord F#4 C5 E-5 F#5 A3 A2>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
147.0,<music21.chord.Chord G#3 G#2>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
147.5,<music21.chord.Chord G#4 C5 E-5 G#5 G#3 G#2>,"[0, 4, 7]","[8, 0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
147.875,<music21.chord.Chord G#4 C5 E-5 G#5>,"[0, 4, 7]","[8, 0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
148.0,<music21.chord.Chord A4 C5 E-5 F#5 A5 F#3 F#2>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
148.5,<music21.chord.Chord E2 E3>,[0],[4],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
149.0,<music21.chord.Chord C#5 G#5 C#6 E2 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
149.375,<music21.chord.Chord C#5 G#5 C#6>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
149.5,<music21.chord.Chord E-5 G#5 C6 E-6 E-2 E-3>,"[0, 4, 7]","[8, 0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
150.0,<music21.chord.Chord F#5 F#6 C#2>,"[0, 5]","[1, 6]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
150.125,<music21.chord.Chord F#5 F#6 C#3 C#2>,"[0, 5]","[1, 6]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
150.5,<music21.chord.Chord A5 C6 E-6 F#5 F#6>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
151.0,<music21.chord.Chord A5 C6 E-6 F#5 F#6 C4 E-4 F#4 A4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
151.5,<music21.chord.Chord A5 C6 E-6 F#5 F#6 C4 E-4 F#4 A4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
152.0,<music21.chord.Chord A5 C6 E-6 F#5 F#6 C4 E-4 F#4 A4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
152.5,<music21.chord.Chord F#5 F#6 C4 E-4 F#4 A4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
153.0,<music21.chord.Chord F#5 F#6 C#4 E4 G#4>,"[0, 3, 5, 7]","[1, 4, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
153.5,<music21.chord.Chord G#5 C#6 F#5 F#6>,"[0, 2, 7]","[6, 8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
154.0,<music21.chord.Chord E5 E6 G#5 C#6 B-3 B-2>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
154.5,<music21.chord.Chord E-5 E-6 G#5 B5 B3 B2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
155.0,<music21.chord.Chord G#5 B5 E-5 E-6 B3 B2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
155.375,<music21.chord.Chord E-5 E-6 G#5 B5>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
155.5,<music21.chord.Chord C#5 C#6 G#5 E4 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
156.0,<music21.chord.Chord B5 B4 E-3>,"[0, 4]","[11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
156.125,<music21.chord.Chord B5 B4 E-4 E-3>,"[0, 4]","[11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
156.5,<music21.chord.Chord B4 E-5 B5>,"[0, 4]","[11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
157.0,<music21.chord.Chord B4 E-5 B5 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
157.5,<music21.chord.Chord B4 E-5 B5 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
158.0,<music21.chord.Chord B4 E-5 B5 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
158.5,<music21.chord.Chord B4 E-5 B5 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
159.0,<music21.chord.Chord B4 D5 F5 B5 E-4 G#4>,"[0, 1, 3, 6, 9]","[2, 3, 5, 8, 11]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
159.5,<music21.chord.Chord B4 D5 F5 B5>,"[0, 3, 6]","[11, 2, 5]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
160.0,<music21.chord.Chord G5 G4>,[0],[7],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,,,
