offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Measure Number,Measure Count
1.0,<music21.chord.Chord F#1 D#2>,"[0, 3]","[3, 6]",Beatty_Musing_for_Piano.xml,,1,2
2.0,<music21.chord.Chord G#3 C#4 E4 G4 D-5 F5>,"[0, 3, 4, 6, 7]","[1, 4, 5, 7, 8]",Beatty_Musing_for_Piano.xml,,1,3
0.0,<music21.chord.Chord G#3 C#4 E4 G4 D-5 F5>,"[0, 3, 4, 6, 7]","[1, 4, 5, 7, 8]",Beatty_Musing_for_Piano.xml,,2,1
1.5,<music21.chord.Chord C#2 C#3 G4 D-5 F5>,"[0, 4, 6]","[1, 5, 7]",Beatty_Musing_for_Piano.xml,,2,2 1/2
2.0,<music21.chord.Chord C#2 C#3>,[0],[1],Beatty_Musing_for_Piano.xml,,2,3
3.0,<music21.chord.Chord C#4 F#4 A4 D5 G#5 D6>,"[0, 1, 5, 7, 8]","[1, 2, 6, 8, 9]",Beatty_Musing_for_Piano.xml,,2,4
0.0,<music21.chord.Chord C#4 F#4 A4 D5 G#5 D6>,"[0, 1, 5, 7, 8]","[1, 2, 6, 8, 9]",Beatty_Musing_for_Piano.xml,,3,1
1.0,<music21.chord.Chord C#4 F#4 A4 D5 G#5 D6>,"[0, 1, 5, 7, 8]","[1, 2, 6, 8, 9]",Beatty_Musing_for_Piano.xml,,3,2
1.75,<music21.chord.Chord G-2 F3 D5 G#5 D6>,"[0, 3, 4, 6]","[2, 5, 6, 8]",Beatty_Musing_for_Piano.xml,,3,2 3/4
2.0,<music21.chord.Chord G-2 F3>,"[0, 1]","[5, 6]",Beatty_Musing_for_Piano.xml,,3,3
3.0,<music21.chord.Chord G-2 F3>,"[0, 1]","[5, 6]",Beatty_Musing_for_Piano.xml,,3,4
3.25,<music21.chord.Chord C#4 G#4 B4 F5 B-5 E6>,"[0, 1, 4, 6, 7, -3]","[4, 5, 8, 10, 11, 1]",Beatty_Musing_for_Piano.xml,,3,4 1/4
0.0,<music21.chord.Chord C#4 G#4 B4 F5 B-5 E6>,"[0, 1, 4, 6, 7, -3]","[4, 5, 8, 10, 11, 1]",Beatty_Musing_for_Piano.xml,,4,1
2.0,<music21.chord.Chord D-3 C4>,"[0, 1]","[0, 1]",Beatty_Musing_for_Piano.xml,,4,3
0.0,<music21.chord.Chord D-3 C4>,"[0, 1]","[0, 1]",Beatty_Musing_for_Piano.xml,,5,1
0.5,<music21.chord.Chord E-4 B-4 D5 G5 C#6 G6>,"[0, 3, -6, -5, -4]","[7, 10, 1, 2, 3]",Beatty_Musing_for_Piano.xml,,5,1 1/2
1.5,<music21.chord.Chord E-4 B-4 D5 G5 C#6 G6>,"[0, 3, -6, -5, -4]","[7, 10, 1, 2, 3]",Beatty_Musing_for_Piano.xml,,5,2 1/2
1.75,<music21.chord.Chord F#2 G5 C#6 G6>,"[0, 5, 6]","[1, 6, 7]",Beatty_Musing_for_Piano.xml,,5,2 3/4
2.0,<music21.chord.Chord F#1 G5 C#6 G6>,"[0, 5, 6]","[1, 6, 7]",Beatty_Musing_for_Piano.xml,,5,3
3.0,<music21.chord.Chord C3 G#3 C4 F#4 B4>,"[0, 2, 5, -6]","[6, 8, 11, 0]",Beatty_Musing_for_Piano.xml,,5,4
0.0,<music21.chord.Chord C3 G#3 C4 F#4 B4>,"[0, 2, 5, -6]","[6, 8, 11, 0]",Beatty_Musing_for_Piano.xml,,6,1
0.75,<music21.chord.Chord F#1 F#2 C4 F#4 B4>,"[0, 5, -6]","[6, 11, 0]",Beatty_Musing_for_Piano.xml,,6,1 3/4
1.0,<music21.chord.Chord F#1 F#2>,[0],[6],Beatty_Musing_for_Piano.xml,,6,2
2.0,<music21.chord.Chord F#1 F#2>,[0],[6],Beatty_Musing_for_Piano.xml,,6,3
2.125,<music21.chord.Chord G-3>,[0],[6],Beatty_Musing_for_Piano.xml,,6,3 1/8
2.25,<music21.chord.Chord B-3 C4 E4 G#4 D5>,"[0, 2, -8, -6, -4]","[8, 10, 0, 2, 4]",Beatty_Musing_for_Piano.xml,,6,3 1/4
3.0,<music21.chord.Chord B-3 C4 E4 G#4 D5>,"[0, 2, -8, -6, -4]","[8, 10, 0, 2, 4]",Beatty_Musing_for_Piano.xml,,6,4
0.0,<music21.chord.Chord E-1 E-2>,[0],[3],Beatty_Musing_for_Piano.xml,,7,1
1.0,<music21.chord.Chord E-1 E-2>,[0],[3],Beatty_Musing_for_Piano.xml,,7,2
1.5,<music21.chord.Chord B-3 E-4 F4 B4 D#5 B5>,"[0, 1, -7, -5]","[10, 11, 3, 5]",Beatty_Musing_for_Piano.xml,,7,2 1/2
2.0,<music21.chord.Chord B-3 E-4 F4 B4 D#5 B5>,"[0, 1, -7, -5]","[10, 11, 3, 5]",Beatty_Musing_for_Piano.xml,,7,3
3.0,<music21.chord.Chord B-3 E-4 F4>,"[0, 2, 7]","[3, 5, 10]",Beatty_Musing_for_Piano.xml,,7,4
3.25,<music21.chord.Chord C#1 C#2>,[0],[1],Beatty_Musing_for_Piano.xml,,7,4 1/4
0.0,<music21.chord.Chord C#1 C#2>,[0],[1],Beatty_Musing_for_Piano.xml,,8,1
0.5,<music21.chord.Chord C#1 C#2>,[0],[1],Beatty_Musing_for_Piano.xml,,8,1 1/2
0.75,<music21.chord.Chord C#4 F#4 A4 D5 F#5 C6>,"[0, 3, -6, -5, -4]","[6, 9, 0, 1, 2]",Beatty_Musing_for_Piano.xml,,8,1 3/4
1.0,<music21.chord.Chord C#4 F#4 A4 D5 F#5 C6>,"[0, 3, -6, -5, -4]","[6, 9, 0, 1, 2]",Beatty_Musing_for_Piano.xml,,8,2
2.0,<music21.chord.Chord C#4 F#4 A4 D5 F#5 C6>,"[0, 3, -6, -5, -4]","[6, 9, 0, 1, 2]",Beatty_Musing_for_Piano.xml,,8,3
2.75,<music21.chord.Chord D-2 C3 D5 F#5 C6>,"[0, 1, 2, 6]","[0, 1, 2, 6]",Beatty_Musing_for_Piano.xml,,8,3 3/4
3.0,<music21.chord.Chord D-2 C3>,"[0, 1]","[0, 1]",Beatty_Musing_for_Piano.xml,,8,4
0.0,<music21.chord.Chord D-2 C3>,"[0, 1]","[0, 1]",Beatty_Musing_for_Piano.xml,,9,1
0.25,<music21.chord.Chord E-3 B3 C4 E4 A#4 E5>,"[0, 1, -10, -7, -6]","[10, 11, 0, 3, 4]",Beatty_Musing_for_Piano.xml,,9,1 1/4
1.0,<music21.chord.Chord E-3 B3 C4 E4 A#4 E5>,"[0, 1, -10, -7, -6]","[10, 11, 0, 3, 4]",Beatty_Musing_for_Piano.xml,,9,2
2.0,<music21.chord.Chord E-3 B3 C4 E4 G#4>,"[0, 3, -8, -5, -4]","[8, 11, 0, 3, 4]",Beatty_Musing_for_Piano.xml,,9,3
3.0,<music21.chord.Chord E-3 B3 C4 E4 G#4>,"[0, 3, -8, -5, -4]","[8, 11, 0, 3, 4]",Beatty_Musing_for_Piano.xml,,9,4
3.25,<music21.chord.Chord E-3 B3 C4 F#4>,"[0, -11, -8, -5]","[11, 0, 3, 6]",Beatty_Musing_for_Piano.xml,,9,4 1/4
3.5,<music21.chord.Chord C#3 G#3 B3 D4>,"[0, 3, -7, -6]","[8, 11, 1, 2]",Beatty_Musing_for_Piano.xml,,9,4 1/2
0.0,<music21.chord.Chord C#3 G#3 B3 D4>,"[0, 3, -7, -6]","[8, 11, 1, 2]",Beatty_Musing_for_Piano.xml,,10,1
1.0,<music21.chord.Chord C3 E-3 G3 C4 E-4>,"[0, 3, 7]","[0, 3, 7]",Beatty_Musing_for_Piano.xml,,10,2
2.0,<music21.chord.Chord C3 E-3 G3 C4 E-4>,"[0, 3, 7]","[0, 3, 7]",Beatty_Musing_for_Piano.xml,,10,3
2.75,<music21.chord.Chord F3 B3 C#4>,"[0, -10, -6]","[11, 1, 5]",Beatty_Musing_for_Piano.xml,,10,3 3/4
2.875,<music21.chord.Chord B2 E-3 F3 B3 C#4>,"[0, -10, -8, -6]","[11, 1, 3, 5]",Beatty_Musing_for_Piano.xml,,10,3 7/8
3.0,<music21.chord.Chord B2 E-3 F3 B3 C#4>,"[0, -10, -8, -6]","[11, 1, 3, 5]",Beatty_Musing_for_Piano.xml,,10,4
0.0,<music21.chord.Chord B2 E-3 F3 B3 C#4>,"[0, -10, -8, -6]","[11, 1, 3, 5]",Beatty_Musing_for_Piano.xml,,11,1
0.5,<music21.chord.Chord B2 E-3 A3>,"[0, 2, -6]","[9, 11, 3]",Beatty_Musing_for_Piano.xml,,11,1 1/2
0.75,<music21.chord.Chord A2 C#3 E3 B-3>,"[0, 1, -8, -5]","[9, 10, 1, 4]",Beatty_Musing_for_Piano.xml,,11,1 3/4
1.0,<music21.chord.Chord A2 C#3 E3 B-3>,"[0, 1, -8, -5]","[9, 10, 1, 4]",Beatty_Musing_for_Piano.xml,,11,2
2.0,<music21.chord.Chord A2 C#3 E3 B-3>,"[0, 1, -8, -5]","[9, 10, 1, 4]",Beatty_Musing_for_Piano.xml,,11,3
2.5,<music21.chord.Chord A2 C#3 E3 B-3>,"[0, 1, -8, -5]","[9, 10, 1, 4]",Beatty_Musing_for_Piano.xml,,11,3 1/2
2.75,<music21.chord.Chord A2 C#3 E3 G3 A-3>,"[0, 3, 6, 7, 8]","[1, 4, 7, 8, 9]",Beatty_Musing_for_Piano.xml,,11,3 3/4
2.875,<music21.chord.Chord B-2 D3 G3 A-3>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Beatty_Musing_for_Piano.xml,,11,3 7/8
3.0,<music21.chord.Chord B-2 D3 G3 A-3>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Beatty_Musing_for_Piano.xml,,11,4
0.0,<music21.chord.Chord B-2 D3 G3 A-3>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Beatty_Musing_for_Piano.xml,,12,1
0.5,<music21.chord.Chord B-2 D3 G3 A-3>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Beatty_Musing_for_Piano.xml,,12,1 1/2
0.75,<music21.chord.Chord C3 G3 A-3>,"[0, 1, -7]","[7, 8, 0]",Beatty_Musing_for_Piano.xml,,12,1 3/4
0.875,<music21.chord.Chord C3 F3 G3>,"[0, 2, -5]","[5, 7, 0]",Beatty_Musing_for_Piano.xml,,12,1 7/8
1.0,<music21.chord.Chord F2 F3 G3>,"[0, 2]","[5, 7]",Beatty_Musing_for_Piano.xml,,12,2
0.0,<music21.chord.Chord F2 F3 G3>,"[0, 2]","[5, 7]",Beatty_Musing_for_Piano.xml,,13,1
1.0,<music21.chord.Chord F3 G3>,"[0, 2]","[5, 7]",Beatty_Musing_for_Piano.xml,,13,2
2.75,<music21.chord.Chord F2 C3>,"[0, 5]","[0, 5]",Beatty_Musing_for_Piano.xml,,13,3 3/4
3.0,<music21.chord.Chord F3 A-3>,"[0, 3]","[5, 8]",Beatty_Musing_for_Piano.xml,,13,4
0.375,<music21.chord.Chord A-2 C3>,"[0, -8]","[8, 0]",Beatty_Musing_for_Piano.xml,,14,1 3/8
0.625,<music21.chord.Chord G3 B-3>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,,14,1 5/8
1.0,<music21.chord.Chord A#2 E3>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,,14,2
1.25,<music21.chord.Chord G#3 D4>,"[0, 6]","[2, 8]",Beatty_Musing_for_Piano.xml,,14,2 1/4
2.5,<music21.chord.Chord C#3 G3>,"[0, 6]","[1, 7]",Beatty_Musing_for_Piano.xml,,14,3 1/2
2.75,<music21.chord.Chord B3 D#4>,"[0, -8]","[11, 3]",Beatty_Musing_for_Piano.xml,,14,3 3/4
3.0,<music21.chord.Chord E-3 A3>,"[0, 6]","[3, 9]",Beatty_Musing_for_Piano.xml,,14,4
3.25,<music21.chord.Chord D#4 G4>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,14,4 1/4
3.625,<music21.chord.Chord F#3 B3>,"[0, 5]","[6, 11]",Beatty_Musing_for_Piano.xml,,14,4 5/8
3.875,<music21.chord.Chord F#3 B-4>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,,14,4 7/8
0.0,<music21.chord.Chord F4>,[0],[5],Beatty_Musing_for_Piano.xml,,15,1
0.625,<music21.chord.Chord G#3 D4>,"[0, 6]","[2, 8]",Beatty_Musing_for_Piano.xml,,15,1 5/8
0.75,<music21.chord.Chord G#4 D5>,"[0, 6]","[2, 8]",Beatty_Musing_for_Piano.xml,,15,1 3/4
1.0,<music21.chord.Chord A#3>,[0],[10],Beatty_Musing_for_Piano.xml,,15,2
1.125,<music21.chord.Chord E4>,[0],[4],Beatty_Musing_for_Piano.xml,,15,2 1/8
1.25,<music21.chord.Chord E4 A4 D#5>,"[0, 1, 6]","[3, 4, 9]",Beatty_Musing_for_Piano.xml,,15,2 1/4
1.5,<music21.chord.Chord A4 D#5>,"[0, 6]","[3, 9]",Beatty_Musing_for_Piano.xml,,15,2 1/2
2.0,<music21.chord.Chord D-4 F4>,"[0, 4]","[1, 5]",Beatty_Musing_for_Piano.xml,,15,3
2.25,<music21.chord.Chord D-5 F5>,"[0, 4]","[1, 5]",Beatty_Musing_for_Piano.xml,,15,3 1/4
2.5,<music21.chord.Chord D-5 F5>,"[0, 4]","[1, 5]",Beatty_Musing_for_Piano.xml,,15,3 1/2
2.75,<music21.chord.Chord D#4 A4>,"[0, 6]","[3, 9]",Beatty_Musing_for_Piano.xml,,15,3 3/4
2.875,<music21.chord.Chord D#4 E-5 G5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,15,3 7/8
0.25,<music21.chord.Chord F#4 B4>,"[0, 5]","[6, 11]",Beatty_Musing_for_Piano.xml,,16,1 1/4
0.5,<music21.chord.Chord E5 A#5>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,,16,1 1/2
0.75,<music21.chord.Chord A-4 C5>,"[0, -8]","[8, 0]",Beatty_Musing_for_Piano.xml,,16,1 3/4
1.0,<music21.chord.Chord F#5 B5>,"[0, 5]","[6, 11]",Beatty_Musing_for_Piano.xml,,16,2
2.0,<music21.chord.Chord C6>,[0],[0],Beatty_Musing_for_Piano.xml,,16,3
3.0,<music21.chord.Chord C6>,[0],[0],Beatty_Musing_for_Piano.xml,,16,4
3.25,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,,16,4 1/4
3.5,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,,16,4 1/2
3.625,<music21.chord.Chord G4 C6>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,16,4 5/8
3.75,<music21.chord.Chord C5 C6>,[0],[0],Beatty_Musing_for_Piano.xml,,16,4 3/4
0.0,<music21.chord.Chord C5 C6>,[0],[0],Beatty_Musing_for_Piano.xml,,17,1
0.25,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,,17,1 1/4
0.5,<music21.chord.Chord C5 C6>,[0],[0],Beatty_Musing_for_Piano.xml,,17,1 1/2
1.0,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,,17,2
1.5,<music21.chord.Chord B5>,[0],[11],Beatty_Musing_for_Piano.xml,,17,2 1/2
1.625,<music21.chord.Chord C5 B5>,"[0, -11]","[11, 0]",Beatty_Musing_for_Piano.xml,,17,2 5/8
2.0,<music21.chord.Chord C5 B5>,"[0, -11]","[11, 0]",Beatty_Musing_for_Piano.xml,,17,3
3.0,<music21.chord.Chord C5 B5>,"[0, -11]","[11, 0]",Beatty_Musing_for_Piano.xml,,17,4
3.25,<music21.chord.Chord C5 C6>,[0],[0],Beatty_Musing_for_Piano.xml,,17,4 1/4
3.375,<music21.chord.Chord G4 C6>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,17,4 3/8
3.5,<music21.chord.Chord G4 C6>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,17,4 1/2
3.75,<music21.chord.Chord C5 G5>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,17,4 3/4
0.0,<music21.chord.Chord C5 G5>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,18,1
0.25,<music21.chord.Chord G4 C6>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,18,1 1/4
0.75,<music21.chord.Chord C5 G5>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,18,1 3/4
1.0,<music21.chord.Chord G4 B5>,"[0, 4]","[7, 11]",Beatty_Musing_for_Piano.xml,,18,2
1.25,<music21.chord.Chord C5 B-5>,"[0, -10]","[10, 0]",Beatty_Musing_for_Piano.xml,,18,2 1/4
1.5,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,,18,2 1/2
2.0,<music21.chord.Chord C5 B5>,"[0, -11]","[11, 0]",Beatty_Musing_for_Piano.xml,,18,3
2.25,<music21.chord.Chord E-4 B-5>,"[0, -7]","[10, 3]",Beatty_Musing_for_Piano.xml,,18,3 1/4
2.5,<music21.chord.Chord E-4 G5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,18,3 1/2
2.75,<music21.chord.Chord G#4 G5>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,,18,3 3/4
3.0,<music21.chord.Chord B4 B-5>,"[0, 1]","[10, 11]",Beatty_Musing_for_Piano.xml,,18,4
3.25,<music21.chord.Chord G#4 B-5>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,,18,4 1/4
3.5,<music21.chord.Chord G#4 B5>,"[0, 3]","[8, 11]",Beatty_Musing_for_Piano.xml,,18,4 1/2
3.75,<music21.chord.Chord B4 B-5>,"[0, 1]","[10, 11]",Beatty_Musing_for_Piano.xml,,18,4 3/4
0.0,<music21.chord.Chord G#4 G#5>,[0],[8],Beatty_Musing_for_Piano.xml,,19,1
0.5,<music21.chord.Chord E-4 G5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,19,1 1/2
0.75,<music21.chord.Chord G#4 F5>,"[0, 3]","[5, 8]",Beatty_Musing_for_Piano.xml,,19,1 3/4
1.0,<music21.chord.Chord G#4 F5>,"[0, 3]","[5, 8]",Beatty_Musing_for_Piano.xml,,19,2
1.25,<music21.chord.Chord G#4 G5>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,,19,2 1/4
1.375,<music21.chord.Chord B4 G5>,"[0, 4]","[7, 11]",Beatty_Musing_for_Piano.xml,,19,2 3/8
1.5,<music21.chord.Chord B4 G5>,"[0, 4]","[7, 11]",Beatty_Musing_for_Piano.xml,,19,2 1/2
1.75,<music21.chord.Chord E-4 D5>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,,19,2 3/4
2.0,<music21.chord.Chord G#4 E-5>,"[0, 5]","[3, 8]",Beatty_Musing_for_Piano.xml,,19,3
2.5,<music21.chord.Chord G#4 F5>,"[0, 3]","[5, 8]",Beatty_Musing_for_Piano.xml,,19,3 1/2
2.75,<music21.chord.Chord B4 F5>,"[0, 6]","[5, 11]",Beatty_Musing_for_Piano.xml,,19,3 3/4
3.0,<music21.chord.Chord B4>,[0],[11],Beatty_Musing_for_Piano.xml,,19,4
0.5,<music21.chord.Chord G4 C6>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,20,1 1/2
1.0,<music21.chord.Chord C5 C6>,[0],[0],Beatty_Musing_for_Piano.xml,,20,2
1.5,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,,20,2 1/2
2.0,<music21.chord.Chord B-5>,[0],[10],Beatty_Musing_for_Piano.xml,,20,3
2.25,<music21.chord.Chord B-4 B-5>,[0],[10],Beatty_Musing_for_Piano.xml,,20,3 1/4
3.0,<music21.chord.Chord B-4 B-5>,[0],[10],Beatty_Musing_for_Piano.xml,,20,4
3.5,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,,20,4 1/2
0.0,<music21.chord.Chord C5 C6>,[0],[0],Beatty_Musing_for_Piano.xml,,21,1
0.25,<music21.chord.Chord G4 C6>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,21,1 1/4
0.5,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,,21,1 1/2
0.75,<music21.chord.Chord C5 B-5>,"[0, -10]","[10, 0]",Beatty_Musing_for_Piano.xml,,21,1 3/4
1.0,<music21.chord.Chord G5>,[0],[7],Beatty_Musing_for_Piano.xml,,21,2
1.25,<music21.chord.Chord F#4 G5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,,21,2 1/4
1.5,<music21.chord.Chord F#4 B-5>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,,21,2 1/2
2.0,<music21.chord.Chord F#4 G#5>,"[0, 2]","[6, 8]",Beatty_Musing_for_Piano.xml,,21,3
2.25,<music21.chord.Chord B-4 G5>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,,21,3 1/4
2.75,<music21.chord.Chord F#4 G#5>,"[0, 2]","[6, 8]",Beatty_Musing_for_Piano.xml,,21,3 3/4
3.0,<music21.chord.Chord B-4 B-5>,[0],[10],Beatty_Musing_for_Piano.xml,,21,4
3.5,<music21.chord.Chord E-4 G#5>,"[0, 5]","[3, 8]",Beatty_Musing_for_Piano.xml,,21,4 1/2
3.875,<music21.chord.Chord E-4 G5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,21,4 7/8
0.0,<music21.chord.Chord G#4 G5>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,,22,1
0.25,<music21.chord.Chord E-4 F5>,"[0, 2]","[3, 5]",Beatty_Musing_for_Piano.xml,,22,1 1/4
0.5,<music21.chord.Chord G#4 E-5>,"[0, 5]","[3, 8]",Beatty_Musing_for_Piano.xml,,22,1 1/2
1.0,<music21.chord.Chord C4 D5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,22,2
1.5,<music21.chord.Chord G4 C5>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,22,2 1/2
2.0,<music21.chord.Chord C4 G5>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,22,3
2.5,<music21.chord.Chord G4 C5>,"[0, -7]","[7, 0]",Beatty_Musing_for_Piano.xml,,22,3 1/2
3.0,<music21.chord.Chord G#3 F5>,"[0, 3]","[5, 8]",Beatty_Musing_for_Piano.xml,,22,4
3.75,<music21.chord.Chord F4 C5>,"[0, 5]","[0, 5]",Beatty_Musing_for_Piano.xml,,22,4 3/4
0.0,<music21.chord.Chord F4 C5>,"[0, 5]","[0, 5]",Beatty_Musing_for_Piano.xml,,23,1
0.5,<music21.chord.Chord C#4 E-5>,"[0, 2]","[1, 3]",Beatty_Musing_for_Piano.xml,,23,1 1/2
1.0,<music21.chord.Chord G4 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,23,2
1.25,<music21.chord.Chord D4 C5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,23,2 1/4
1.5,<music21.chord.Chord D4 C5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,23,2 1/2
1.625,<music21.chord.Chord D4 D5>,[0],[2],Beatty_Musing_for_Piano.xml,,23,2 5/8
1.75,<music21.chord.Chord D4 G4>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,23,2 3/4
2.0,<music21.chord.Chord D4 E-5>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,,23,3
2.25,<music21.chord.Chord G4 F5>,"[0, 2]","[5, 7]",Beatty_Musing_for_Piano.xml,,23,3 1/4
2.75,<music21.chord.Chord E-4 G5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,,23,3 3/4
3.0,<music21.chord.Chord A4 G#5>,"[0, 1]","[8, 9]",Beatty_Musing_for_Piano.xml,,23,4
3.25,<music21.chord.Chord E4 B-5>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,,23,4 1/4
3.75,<music21.chord.Chord B-4 B5>,"[0, 1]","[10, 11]",Beatty_Musing_for_Piano.xml,,23,4 3/4
0.0,<music21.chord.Chord F#4 B-5>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,,24,1
0.5,<music21.chord.Chord C5 G#5>,"[0, -8]","[8, 0]",Beatty_Musing_for_Piano.xml,,24,1 1/2
0.75,<music21.chord.Chord F#4 G5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,,24,1 3/4
1.25,<music21.chord.Chord C5 F5>,"[0, 5]","[0, 5]",Beatty_Musing_for_Piano.xml,,24,2 1/4
1.5,<music21.chord.Chord G4 D6>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,,24,2 1/2
1.75,<music21.chord.Chord D5 C6>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,,24,2 3/4
2.0,<music21.chord.Chord C6>,[0],[0],Beatty_Musing_for_Piano.xml,,24,3
2.25,<music21.chord.Chord G#4 B-5>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,,24,3 1/4
2.5,<music21.chord.Chord D5 A5>,"[0, -7]","[9, 2]",Beatty_Musing_for_Piano.xml,,24,3 1/2
3.0,<music21.chord.Chord G4 E6>,"[0, 3]","[4, 7]",Beatty_Musing_for_Piano.xml,,24,4
3.5,<music21.chord.Chord D5 E-6>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,,24,4 1/2
3.75,<music21.chord.Chord G#4 C#6>,"[0, -7]","[8, 1]",Beatty_Musing_for_Piano.xml,,24,4 3/4
0.0,<music21.chord.Chord G#4 C#6>,"[0, -7]","[8, 1]",Beatty_Musing_for_Piano.xml,,25,1
0.25,<music21.chord.Chord C#5 C6>,"[0, 1]","[0, 1]",Beatty_Musing_for_Piano.xml,,25,1 1/4
0.75,<music21.chord.Chord E5 A5>,"[0, 5]","[4, 9]",Beatty_Musing_for_Piano.xml,,25,1 3/4
1.0,<music21.chord.Chord E5 A5>,"[0, 5]","[4, 9]",Beatty_Musing_for_Piano.xml,,25,2
1.125,<music21.chord.Chord E5 B-5>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,,25,2 1/8
1.25,<music21.chord.Chord C#5 B-5>,"[0, -9]","[10, 1]",Beatty_Musing_for_Piano.xml,,25,2 1/4
1.5,<music21.chord.Chord C#5 B-5>,"[0, -9]","[10, 1]",Beatty_Musing_for_Piano.xml,,25,2 1/2
1.75,<music21.chord.Chord E5 C6>,"[0, 4]","[0, 4]",Beatty_Musing_for_Piano.xml,,25,2 3/4
2.0,<music21.chord.Chord C#5 D6>,"[0, 1]","[1, 2]",Beatty_Musing_for_Piano.xml,,25,3
2.5,<music21.chord.Chord G4 E6>,"[0, 3]","[4, 7]",Beatty_Musing_for_Piano.xml,,25,3 1/2
3.0,<music21.chord.Chord C#5 E-6>,"[0, 2]","[1, 3]",Beatty_Musing_for_Piano.xml,,25,4
3.5,<music21.chord.Chord C#5 D6>,"[0, 1]","[1, 2]",Beatty_Musing_for_Piano.xml,,25,4 1/2
3.75,<music21.chord.Chord C#5 C6>,"[0, 1]","[0, 1]",Beatty_Musing_for_Piano.xml,,25,4 3/4
3.875,<music21.chord.Chord C#5 C6>,"[0, 1]","[0, 1]",Beatty_Musing_for_Piano.xml,,25,4 7/8
0.0,<music21.chord.Chord C#5 C6>,"[0, 1]","[0, 1]",Beatty_Musing_for_Piano.xml,,26,1
0.25,<music21.chord.Chord C#5 B-5>,"[0, -9]","[10, 1]",Beatty_Musing_for_Piano.xml,,26,1 1/4
