offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
2.0,<music21.chord.Chord C#3 G#3 C#4 E4>,"[0, 3, 7]","[1, 4, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,18,3
0.0,<music21.chord.Chord D#2 C#3 G3 B-3 E4>,"[0, 3, -6, -4, -3]","[7, 10, 1, 3, 4]",Poulenc_Les_chemins_de_lamour.mxl,,,19,1
1.0,<music21.chord.Chord D#2 C#3 G3 B-3 E4>,"[0, 3, -6, -4, -3]","[7, 10, 1, 3, 4]",Poulenc_Les_chemins_de_lamour.mxl,,,19,2
2.0,<music21.chord.Chord D#2 D#3 G3 C#4 D#4>,"[0, 2, 6]","[1, 3, 7]",Poulenc_Les_chemins_de_lamour.mxl,,,19,3
0.0,<music21.chord.Chord D#2 D#3 G3 B-3 E4>,"[0, 1, 4, 7]","[3, 4, 7, 10]",Poulenc_Les_chemins_de_lamour.mxl,,,20,1
1.0,<music21.chord.Chord D#2 D#3 G3 B-3 E4>,"[0, 1, 4, 7]","[3, 4, 7, 10]",Poulenc_Les_chemins_de_lamour.mxl,,,20,2
2.0,<music21.chord.Chord D#3 G3 C#4 D#4>,"[0, 2, 6]","[1, 3, 7]",Poulenc_Les_chemins_de_lamour.mxl,,,20,3
0.0,<music21.chord.Chord G#2 F#3 C#4 D#4 G#4>,"[0, 2, 5, 7]","[1, 3, 6, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,21,1
1.0,<music21.chord.Chord G#2 F#3 C#4 D#4 G#4>,"[0, 2, 5, 7]","[1, 3, 6, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,21,2
2.0,<music21.chord.Chord G#2 F#3 C#4 D#4 G#4>,"[0, 2, 5, 7]","[1, 3, 6, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,21,3
0.0,<music21.chord.Chord G#3 B#3 D#4 G#4>,"[0, -8, -5]","[8, 0, 3]",Poulenc_Les_chemins_de_lamour.mxl,,,22,1
2.0,<music21.chord.Chord G#3 B#3 D#4 G#4>,"[0, -8, -5]","[8, 0, 3]",Poulenc_Les_chemins_de_lamour.mxl,,,22,3
0.0,<music21.chord.Chord C#2 C#3 E4 E5>,"[0, 3]","[1, 4]",Poulenc_Les_chemins_de_lamour.mxl,,,23,1
1.0,<music21.chord.Chord C#2 C#3 G#3 C#4 E4 E5>,"[0, 3, 7]","[1, 4, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,23,2
2.0,<music21.chord.Chord C#2 C#3 G#3 C#4 E4 G#4>,"[0, 3, 7]","[1, 4, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,23,3
0.0,<music21.chord.Chord F#2 A4>,"[0, 3]","[6, 9]",Poulenc_Les_chemins_de_lamour.mxl,,,24,1
1.0,<music21.chord.Chord F#2 F#3 C#4 E4 B4>,"[0, -10, -7, -5]","[11, 1, 4, 6]",Poulenc_Les_chemins_de_lamour.mxl,,,24,2
2.5,<music21.chord.Chord F#2 F#3 C#4 E4 C#5>,"[0, 3, 5]","[1, 4, 6]",Poulenc_Les_chemins_de_lamour.mxl,,,24,3 1/2
0.0,<music21.chord.Chord B1 D#5>,"[0, -8]","[11, 3]",Poulenc_Les_chemins_de_lamour.mxl,,,25,1
1.0,<music21.chord.Chord B1 B2 D#4 G#4 B4 D#5>,"[0, 3, -5]","[8, 11, 3]",Poulenc_Les_chemins_de_lamour.mxl,,,25,2
2.0,<music21.chord.Chord B1 A3 D#4 G#4 B4 D#5>,"[0, 1, 3, -5]","[8, 9, 11, 3]",Poulenc_Les_chemins_de_lamour.mxl,,,25,3
0.0,<music21.chord.Chord B1 B3 D#5>,"[0, -8]","[11, 3]",Poulenc_Les_chemins_de_lamour.mxl,,,26,1
0.5,<music21.chord.Chord B1 B3>,[0],[11],Poulenc_Les_chemins_de_lamour.mxl,,,26,1 1/2
1.0,<music21.chord.Chord B1 B3 G#4 A4 B4>,"[0, 1, 3]","[8, 9, 11]",Poulenc_Les_chemins_de_lamour.mxl,,,26,2
2.5,<music21.chord.Chord B1 B3 G#4>,"[0, 3]","[8, 11]",Poulenc_Les_chemins_de_lamour.mxl,,,26,3 1/2
0.0,<music21.chord.Chord C#2 E4 E5>,"[0, 3]","[1, 4]",Poulenc_Les_chemins_de_lamour.mxl,,,27,1
1.0,<music21.chord.Chord C#2 G#3 C#4 E4 E5>,"[0, 3, 7]","[1, 4, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,27,2
2.0,<music21.chord.Chord C#2 G#3 C#4 E4 G#4>,"[0, 3, 7]","[1, 4, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,27,3
0.0,<music21.chord.Chord F#2 A3 C#4 E4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Poulenc_Les_chemins_de_lamour.mxl,,,28,1
1.0,<music21.chord.Chord F#2 G#3 A3 C#4 E4 G#4>,"[0, 3, 5, 7, 8]","[1, 4, 6, 8, 9]",Poulenc_Les_chemins_de_lamour.mxl,,,28,2
1.5,<music21.chord.Chord F#2 G#3 A3 C#4 E4 A4>,"[0, 3, 5, 7, 8]","[1, 4, 6, 8, 9]",Poulenc_Les_chemins_de_lamour.mxl,,,28,2 1/2
2.0,<music21.chord.Chord F#2 G#3 A3 C#4 E4 B4>,"[0, 2, 4, 5, 7, -3]","[4, 6, 8, 9, 11, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,28,3
2.5,<music21.chord.Chord F#2 G#3 A3 C#4 E4 C#5>,"[0, 3, 5, 7, 8]","[1, 4, 6, 8, 9]",Poulenc_Les_chemins_de_lamour.mxl,,,28,3 1/2
0.0,<music21.chord.Chord B1 D#5>,"[0, -8]","[11, 3]",Poulenc_Les_chemins_de_lamour.mxl,,,29,1
1.0,<music21.chord.Chord B1 F#3 D#5>,"[0, -8, -5]","[11, 3, 6]",Poulenc_Les_chemins_de_lamour.mxl,,,29,2
2.0,<music21.chord.Chord B1 A3 D#5>,"[0, 2, -6]","[9, 11, 3]",Poulenc_Les_chemins_de_lamour.mxl,,,29,3
0.0,<music21.chord.Chord B1 B3 D#5>,"[0, -8]","[11, 3]",Poulenc_Les_chemins_de_lamour.mxl,,,30,1
1.0,<music21.chord.Chord B1 B3>,[0],[11],Poulenc_Les_chemins_de_lamour.mxl,,,30,2
2.0,<music21.chord.Chord B1 B3 G#4>,"[0, 3]","[8, 11]",Poulenc_Les_chemins_de_lamour.mxl,,,30,3
0.0,<music21.chord.Chord A1 A2 C#5>,"[0, -8]","[9, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,31,1
1.0,<music21.chord.Chord A1 A2 D#3 C#4 E4 C#5>,"[0, -8, -6, -5]","[9, 1, 3, 4]",Poulenc_Les_chemins_de_lamour.mxl,,,31,2
2.0,<music21.chord.Chord A1 A2 E3 C#4 E4 B4>,"[0, 2, -8, -5]","[9, 11, 1, 4]",Poulenc_Les_chemins_de_lamour.mxl,,,31,3
0.0,<music21.chord.Chord A1 A2 F#3 A4>,"[0, 3]","[6, 9]",Poulenc_Les_chemins_de_lamour.mxl,,,32,1
1.0,<music21.chord.Chord A1 A2 G#3 G#4>,"[0, 1]","[8, 9]",Poulenc_Les_chemins_de_lamour.mxl,,,32,2
2.0,<music21.chord.Chord A1 A2 A3 F#4>,"[0, 3]","[6, 9]",Poulenc_Les_chemins_de_lamour.mxl,,,32,3
0.0,<music21.chord.Chord D#2 G3 B-3 E4>,"[0, 1, 4, 7]","[3, 4, 7, 10]",Poulenc_Les_chemins_de_lamour.mxl,,,33,1
1.0,<music21.chord.Chord D#2 G3 B-3 E4>,"[0, 1, 4, 7]","[3, 4, 7, 10]",Poulenc_Les_chemins_de_lamour.mxl,,,33,2
2.0,<music21.chord.Chord D#2 A#2 G3 C#4 D#4>,"[0, 3, -6, -4]","[7, 10, 1, 3]",Poulenc_Les_chemins_de_lamour.mxl,,,33,3
0.0,<music21.chord.Chord D#2 D#3 G3 A3 E4>,"[0, 1, 4, 6]","[3, 4, 7, 9]",Poulenc_Les_chemins_de_lamour.mxl,,,34,1
1.0,<music21.chord.Chord D#2 D#3 G3 A3 E4>,"[0, 1, 4, 6]","[3, 4, 7, 9]",Poulenc_Les_chemins_de_lamour.mxl,,,34,2
2.0,<music21.chord.Chord D#2 A#2 G3 C#4 D#4>,"[0, 3, -6, -4]","[7, 10, 1, 3]",Poulenc_Les_chemins_de_lamour.mxl,,,34,3
0.0,<music21.chord.Chord G#1 G#2 C#4 G#4>,"[0, -7]","[8, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,35,1
1.0,<music21.chord.Chord G#1 G#2 C#3 F#3 A#3 C#4 G#4>,"[0, 2, 4, -5]","[6, 8, 10, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,35,2
2.0,<music21.chord.Chord G#1 G#2 F#3 A#3 C#4 G#4>,"[0, 2, 4, -5]","[6, 8, 10, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,35,3
0.0,<music21.chord.Chord A#3 C#4 F#4 G#4>,"[0, 2, 4, -5]","[6, 8, 10, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,36,1
1.0,<music21.chord.Chord C#4 F#4 A#4>,"[0, 4, -5]","[6, 10, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,36,2
2.0,<music21.chord.Chord C4 F#4 G#4>,"[0, 2, -6]","[6, 8, 0]",Poulenc_Les_chemins_de_lamour.mxl,,,36,3
0.0,<music21.chord.Chord D-2 A-2 F5>,"[0, 4, 7]","[1, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,37,1
1.0,<music21.chord.Chord D-2 A-2 A-3 D-4 F5>,"[0, 4, 7]","[1, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,37,2
2.0,<music21.chord.Chord D-2 A-2 A-3 D-4 F4 A-4>,"[0, 4, 7]","[1, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,37,3
0.0,<music21.chord.Chord A-1 E-5>,"[0, 5]","[3, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,38,1
1.0,<music21.chord.Chord A-1 A-3 D-4 E-5>,"[0, 2, 7]","[1, 3, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,38,2
2.0,<music21.chord.Chord A-1 A-3 D-4 F4 A-4>,"[0, 4, 7]","[1, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,38,3
0.0,<music21.chord.Chord A-2 E-5>,"[0, 5]","[3, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,39,1
1.0,<music21.chord.Chord A-2 A-3 D-4 F4 A-4 E-5>,"[0, 2, 4, 7]","[1, 3, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,39,2
2.0,<music21.chord.Chord A-2 A-3 D-4 F4 A-4 E-5>,"[0, 2, 4, 7]","[1, 3, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,39,3
0.0,<music21.chord.Chord A-2 E-5>,"[0, 5]","[3, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,40,1
1.0,<music21.chord.Chord A-2 A-3 D-4>,"[0, -7]","[8, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,40,2
2.0,<music21.chord.Chord A-2 A-3 D-4 A-4>,"[0, -7]","[8, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,40,3
0.0,<music21.chord.Chord F2 D-5>,"[0, 4]","[1, 5]",Poulenc_Les_chemins_de_lamour.mxl,,,41,1
1.0,<music21.chord.Chord F2 D-3 A-3 D-5>,"[0, 4, 7]","[1, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,41,2
