offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
0.0,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,12,1
1/6,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,12,1 1/6
1/3,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,12,1 1/3
0.5,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,12,1 1/2
2/3,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,12,1 2/3
5/6,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,12,1 5/6
1.0,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,12,2
7/6,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,12,2 1/6
4/3,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4 A#5>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,12,2 1/3
1.5,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,12,2 1/2
5/3,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,12,2 2/3
11/6,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4 A#5>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,12,2 5/6
0.0,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,13,1
1/6,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,13,1 1/6
1/3,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,13,1 1/3
0.5,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,13,1 1/2
2/3,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,13,1 2/3
5/6,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,13,1 5/6
1.0,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,13,2
7/6,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,13,2 1/6
4/3,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,13,2 1/3
1.5,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,13,2 1/2
5/3,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,13,2 2/3
11/6,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,13,2 5/6
0.0,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,14,1
1/6,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,14,1 1/6
1/3,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,14,1 1/3
0.5,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,14,1 1/2
2/3,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,14,1 2/3
5/6,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,14,1 5/6
1.0,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,14,2
7/6,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,14,2 1/6
4/3,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 G#5>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,14,2 1/3
1.5,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,14,2 1/2
5/3,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,14,2 2/3
11/6,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,14,2 5/6
2.0,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,14,3
13/6,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,14,3 1/6
7/3,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,14,3 1/3
2.5,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,14,3 1/2
8/3,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,14,3 2/3
17/6,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,14,3 5/6
3.0,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,14,4
19/6,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,14,4 1/6
10/3,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,14,4 1/3
3.5,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,14,4 1/2
11/3,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,14,4 2/3
23/6,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,14,4 5/6
0.0,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,15,1
1/6,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,15,1 1/6
1/3,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,,,15,1 1/3
0.5,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,15,1 1/2
2/3,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,15,1 2/3
5/6,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,15,1 5/6
1.0,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,15,2
7/6,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,15,2 1/6
4/3,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 G#5>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,15,2 1/3
1.5,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,15,2 1/2
5/3,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,15,2 2/3
11/6,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,15,2 5/6
2.0,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,15,3
13/6,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,15,3 1/6
7/3,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 G#5>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,15,3 1/3
2.5,<music21.chord.Chord C#1 E#1 G#1 B1 C#2 E#2 G#2 B2 C#3>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,15,3 1/2
8/3,<music21.chord.Chord C#1 E#1 G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,15,3 2/3
17/6,<music21.chord.Chord C#1 E#1 G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 C#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,15,3 5/6
3.0,<music21.chord.Chord E1 G#1 B1 D2 E2 G#2 B2 D3 E3>,"[0, 3, -6, -4]","[8, 11, 2, 4]",Messiaen_Regard_du_Pere.mxl,,,15,4
19/6,<music21.chord.Chord E1 G#1 B1 D2 E2 G#2 B2 D3 E3 G#3 B3 D4 E4>,"[0, 3, -6, -4]","[8, 11, 2, 4]",Messiaen_Regard_du_Pere.mxl,,,15,4 1/6
10/3,<music21.chord.Chord E1 G#1 B1 D2 E2 G#2 B2 D3 E3 G#3 B3 D4 E4 E5>,"[0, 3, -6, -4]","[8, 11, 2, 4]",Messiaen_Regard_du_Pere.mxl,,,15,4 1/3
3.5,<music21.chord.Chord F1 A#1 D2 E2 F2 A#2 D3 E3 F3>,"[0, -8, -6, -5]","[10, 2, 4, 5]",Messiaen_Regard_du_Pere.mxl,,,15,4 1/2
11/3,<music21.chord.Chord F1 A#1 D2 E2 F2 A#2 D3 E3 F3 A#3 D4 E4 F4>,"[0, -8, -6, -5]","[10, 2, 4, 5]",Messiaen_Regard_du_Pere.mxl,,,15,4 2/3
23/6,<music21.chord.Chord F1 A#1 D2 E2 F2 A#2 D3 E3 F3 A#3 D4 E4 F4 F5>,"[0, -8, -6, -5]","[10, 2, 4, 5]",Messiaen_Regard_du_Pere.mxl,,,15,4 5/6
0.0,<music21.chord.Chord G#1 C#2 F2 G2 G#2 C#3 F3 G3 G#3>,"[0, 4, 6, 7]","[1, 5, 7, 8]",Messiaen_Regard_du_Pere.mxl,,,16,1
1/6,<music21.chord.Chord G#1 C#2 F2 G2 G#2 C#3 F3 G3 G#3 C#4 F4 G4 G#4>,"[0, 4, 6, 7]","[1, 5, 7, 8]",Messiaen_Regard_du_Pere.mxl,,,16,1 1/6
1/3,<music21.chord.Chord G#1 C#2 F2 G2 G#2 C#3 F3 G3 G#3 C#4 F4 G4 G#4 G#5>,"[0, 4, 6, 7]","[1, 5, 7, 8]",Messiaen_Regard_du_Pere.mxl,,,16,1 1/3
0.5,<music21.chord.Chord A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,16,1 1/2
2/3,<music21.chord.Chord A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 A#4>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,16,1 2/3
5/6,<music21.chord.Chord A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 A#4 A#5>,"[0, 1, 3, -5]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,,,16,1 5/6
1.0,<music21.chord.Chord G2 B2 D3 F3 G3 B3 D4 F4 G4>,"[0, -9, -6, -4]","[11, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,,,16,2
7/6,<music21.chord.Chord G2 B2 D3 F3 G3 B3 D4 F4 G4 B4 D5 F5 G5>,"[0, -9, -6, -4]","[11, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,,,16,2 1/6
4/3,<music21.chord.Chord G2 B2 D3 F3 G3 B3 D4 F4 G4 B4 D5 F5 G5 G6>,"[0, -9, -6, -4]","[11, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,,,16,2 1/3
1.5,<music21.chord.Chord C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,16,2 1/2
5/3,<music21.chord.Chord C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 B4 C#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,16,2 2/3
11/6,<music21.chord.Chord C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 B4 C#5 C#6>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,16,2 5/6
2.0,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 C#5 D#5>,"[0, -9, -7, -5]","[10, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,,,16,3
13/6,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5>,"[0, 1, -9, -8, -6, -5, -4]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,,,16,3 1/6
7/3,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5 B#6>,"[0, 1, -9, -8, -6, -5, -4]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,,,16,3 1/3
2.5,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5 B#6>,"[0, 1, -9, -8, -6, -5, -4]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,,,16,3 1/2
8/3,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5 B#6>,"[0, 1, -9, -8, -6, -5, -4]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,,,16,3 2/3
17/6,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5 B#6>,"[0, 1, -9, -8, -6, -5, -4]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,,,16,3 5/6
3.0,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Messiaen_Regard_du_Pere.mxl,,,16,4
19/6,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,,,16,4 1/6
10/3,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5 E6>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,,,16,4 1/3
3.5,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5 E6>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,,,16,4 1/2
11/3,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5 E6>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,,,16,4 2/3
23/6,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5 E6>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,,,16,4 5/6
0.0,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3>,"[0, 1, -8, -5]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,,,17,1
1/6,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4>,"[0, 1, -8, -5]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,,,17,1 1/6
1/3,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4 A#5>,"[0, 1, -8, -5]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,,,17,1 1/3
0.5,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4 A#5>,"[0, 1, -8, -5]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,,,17,1 1/2
2/3,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4 A#5>,"[0, 1, -8, -5]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,,,17,1 2/3
5/6,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4 A#5>,"[0, 1, -8, -5]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,,,17,1 5/6
1.0,<music21.chord.Chord G1 G#1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3>,"[0, 1, 2, 3, -6, -4]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,17,2
7/6,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4>,"[0, 1, 2, 3, -6, -4]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,17,2 1/6
4/3,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, -6, -4]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,17,2 1/3
1.5,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, -6, -4]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,17,2 1/2
5/3,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, -6, -4]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,17,2 2/3
11/6,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, -6, -4]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,17,2 5/6
2.0,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,17,3
13/6,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,17,3 1/6
7/3,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 F#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,17,3 1/3
2.5,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 F#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,17,3 1/2
8/3,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 F#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,17,3 2/3
17/6,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 F#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,17,3 5/6
3.0,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,17,4
19/6,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,17,4 1/6
10/3,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,17,4 1/3
3.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,17,4 1/2
11/3,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,17,4 2/3
