offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
0.75,<music21.chord.Chord B-2>,[0],[10],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,2 1/2
0.875,<music21.chord.Chord D3>,[0],[2],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,2 3/4
1.0,<music21.chord.Chord F3>,[0],[5],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,3
1.125,<music21.chord.Chord A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,3 1/4
1.25,<music21.chord.Chord B3>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,3 1/2
1.375,<music21.chord.Chord E-4>,[0],[3],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,3 3/4
1.5,<music21.chord.Chord F#3>,[0],[6],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,4
1.625,<music21.chord.Chord B-3>,[0],[10],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,4 1/4
1.75,<music21.chord.Chord B-3>,[0],[10],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,4 1/2
1.875,<music21.chord.Chord D4>,[0],[2],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,4 3/4
2.0,<music21.chord.Chord F4>,[0],[5],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,5
2.125,<music21.chord.Chord A4>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,5 1/4
2.25,<music21.chord.Chord B4>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,5 1/2
2.375,<music21.chord.Chord E-5>,[0],[3],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,5 3/4
2.5,<music21.chord.Chord F#5>,[0],[6],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,6
2.625,<music21.chord.Chord B-5>,[0],[10],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,6 1/4
2.75,<music21.chord.Chord F#5>,[0],[6],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,6 1/2
2.875,<music21.chord.Chord E-5>,[0],[3],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,6 3/4
3.0,<music21.chord.Chord B4>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,7
3.125,<music21.chord.Chord A4>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,7 1/4
3.25,<music21.chord.Chord F4>,[0],[5],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,7 1/2
3.375,<music21.chord.Chord D4>,[0],[2],Rautavaara_Etude_op42_no1_Thirds.mxl,,,53,7 3/4
0.0,<music21.chord.Chord A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,1
0.125,<music21.chord.Chord A3 C#4>,"[0, -8]","[9, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,1 1/2
0.25,<music21.chord.Chord A3 E4>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,2
0.375,<music21.chord.Chord A3 G#4>,"[0, 1]","[8, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,2 1/2
0.5,<music21.chord.Chord A3 B4>,"[0, 2]","[9, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,3
0.625,<music21.chord.Chord A3 E-5>,"[0, 6]","[3, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,3 1/2
0.75,<music21.chord.Chord A3 F#5>,"[0, 3]","[6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,4
0.875,<music21.chord.Chord A3 B-5>,"[0, 1]","[9, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,4 1/2
1.0,<music21.chord.Chord A3 F#5>,"[0, 3]","[6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,5
1.125,<music21.chord.Chord A3 E-5>,"[0, 6]","[3, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,5 1/2
1.25,<music21.chord.Chord A3 B4>,"[0, 2]","[9, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,6
1.375,<music21.chord.Chord A3 G#4>,"[0, 1]","[8, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,6 1/2
1.5,<music21.chord.Chord A3 E4>,"[0, 5]","[4, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,7
1.625,<music21.chord.Chord A3 C#4>,"[0, -8]","[9, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,54,7 1/2
0.0,<music21.chord.Chord F3 G3>,"[0, 2]","[5, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,1
0.125,<music21.chord.Chord F3 B3>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,1 1/2
0.25,<music21.chord.Chord F3 D4>,"[0, 3]","[2, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,2
0.375,<music21.chord.Chord F3 F#4>,"[0, 1]","[5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,2 1/2
0.5,<music21.chord.Chord F3 B4>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,3
0.625,<music21.chord.Chord F3 E-5>,"[0, 2]","[3, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,3 1/2
0.75,<music21.chord.Chord F3 F#5>,"[0, 1]","[5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,4
0.875,<music21.chord.Chord F3 B-5>,"[0, 5]","[5, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,4 1/2
1.0,<music21.chord.Chord F3 F#5>,"[0, 1]","[5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,5
1.125,<music21.chord.Chord F3 E-5>,"[0, 2]","[3, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,5 1/2
1.25,<music21.chord.Chord F3 B4>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,6
1.375,<music21.chord.Chord F3 F#4>,"[0, 1]","[5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,6 1/2
1.5,<music21.chord.Chord F3 D4>,"[0, 3]","[2, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,7
1.625,<music21.chord.Chord F3 B3>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,55,7 1/2
0.0,<music21.chord.Chord D3 F#3>,"[0, 4]","[2, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,1
0.125,<music21.chord.Chord D3 B-3>,"[0, -8]","[10, 2]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,1 1/2
0.25,<music21.chord.Chord D3 C#4>,"[0, 1]","[1, 2]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,2
0.375,<music21.chord.Chord D3 F4>,"[0, 3]","[2, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,2 1/2
0.5,<music21.chord.Chord D3 B4>,"[0, -9]","[11, 2]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,3
0.625,<music21.chord.Chord D3 E-5>,"[0, 1]","[2, 3]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,3 1/2
0.75,<music21.chord.Chord D3 F#5>,"[0, 4]","[2, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,4
0.875,<music21.chord.Chord D3 B-5>,"[0, -8]","[10, 2]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,4 1/2
1.0,<music21.chord.Chord D3 F#5>,"[0, 4]","[2, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,5
1.125,<music21.chord.Chord D3 E-5>,"[0, 1]","[2, 3]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,5 1/2
1.25,<music21.chord.Chord D3 B4>,"[0, -9]","[11, 2]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,6
1.375,<music21.chord.Chord D3 F4>,"[0, 3]","[2, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,6 1/2
1.5,<music21.chord.Chord D3 C#4>,"[0, 1]","[1, 2]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,7
1.625,<music21.chord.Chord D3 B-3>,"[0, -8]","[10, 2]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,56,7 1/2
0.0,<music21.chord.Chord B2 F#3>,"[0, 5]","[6, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,1
0.125,<music21.chord.Chord B2 B-3>,"[0, 1]","[10, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,1 1/2
0.25,<music21.chord.Chord B2 C#4>,"[0, -10]","[11, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,2
0.375,<music21.chord.Chord B2 F4>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,2 1/2
0.5,<music21.chord.Chord B2 B4>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,3
0.625,<music21.chord.Chord B2 E-5>,"[0, -8]","[11, 3]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,3 1/2
0.75,<music21.chord.Chord B2 F#5>,"[0, 5]","[6, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,4
0.875,<music21.chord.Chord B2 B-5>,"[0, 1]","[10, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,4 1/2
1.0,<music21.chord.Chord B2 F#5>,"[0, 5]","[6, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,5
1.125,<music21.chord.Chord B2 E-5>,"[0, -8]","[11, 3]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,5 1/2
1.25,<music21.chord.Chord B2 B4>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,6
1.375,<music21.chord.Chord B2 F4>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,6 1/2
1.5,<music21.chord.Chord B2 C#4>,"[0, -10]","[11, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,7
1.625,<music21.chord.Chord B2 B-3>,"[0, 1]","[10, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,57,7 1/2
0.0,<music21.chord.Chord A2 F#3>,"[0, 3]","[6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,1
0.125,<music21.chord.Chord A2 B-3>,"[0, 1]","[9, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,1 1/2
0.25,<music21.chord.Chord A2 C#4>,"[0, -8]","[9, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,2
0.375,<music21.chord.Chord A2 F4>,"[0, 4]","[5, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,2 1/2
0.5,<music21.chord.Chord A2 B4>,"[0, 2]","[9, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,3
0.625,<music21.chord.Chord A2 E-5>,"[0, 6]","[3, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,3 1/2
0.75,<music21.chord.Chord A2 F#5>,"[0, 3]","[6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,4
0.875,<music21.chord.Chord A2 B-5>,"[0, 1]","[9, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,4 1/2
1.0,<music21.chord.Chord A2 F#5>,"[0, 3]","[6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,5
1.125,<music21.chord.Chord A2 E-5>,"[0, 6]","[3, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,5 1/2
1.25,<music21.chord.Chord A2 B4>,"[0, 2]","[9, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,6
1.375,<music21.chord.Chord A2 F4>,"[0, 4]","[5, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,6 1/2
1.5,<music21.chord.Chord A2 C#4>,"[0, -8]","[9, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,7
1.625,<music21.chord.Chord A2 B-3>,"[0, 1]","[9, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,58,7 1/2
0.0,<music21.chord.Chord F2 F#3>,"[0, 1]","[5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,1
0.125,<music21.chord.Chord F2 B-3>,"[0, 5]","[5, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,1 1/2
0.25,<music21.chord.Chord F2 C#4>,"[0, 4]","[1, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,2
0.375,<music21.chord.Chord F2 F4>,[0],[5],Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,2 1/2
0.5,<music21.chord.Chord F2 B4>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,3
0.625,<music21.chord.Chord F2 E-5>,"[0, 2]","[3, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,3 1/2
0.75,<music21.chord.Chord F2 F#5>,"[0, 1]","[5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,4
0.875,<music21.chord.Chord F2 B-5>,"[0, 5]","[5, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,4 1/2
1.0,<music21.chord.Chord F2 F#5>,"[0, 1]","[5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,5
1.125,<music21.chord.Chord F2 E-5>,"[0, 2]","[3, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,5 1/2
1.25,<music21.chord.Chord F2 B4>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,6
1.375,<music21.chord.Chord F2 F4>,[0],[5],Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,6 1/2
1.5,<music21.chord.Chord D2 C#4>,"[0, 1]","[1, 2]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,7
1.625,<music21.chord.Chord D2 B-3>,"[0, -8]","[10, 2]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,59,7 1/2
0.0,<music21.chord.Chord B1 F#3>,"[0, 5]","[6, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,1
0.125,<music21.chord.Chord B1 B-3>,"[0, 1]","[10, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,1 1/2
0.25,<music21.chord.Chord B1 C#4>,"[0, -10]","[11, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,2
0.375,<music21.chord.Chord B1 F4>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,2 1/2
0.5,<music21.chord.Chord B1 B4>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,3
0.625,<music21.chord.Chord B1 E-5>,"[0, -8]","[11, 3]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,3 1/2
0.75,<music21.chord.Chord B1 F#5>,"[0, 5]","[6, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,4
0.875,<music21.chord.Chord B1 B-5>,"[0, 1]","[10, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,4 1/2
1.0,<music21.chord.Chord B1 F#5>,"[0, 5]","[6, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,5
1.125,<music21.chord.Chord B1 E-5>,"[0, -8]","[11, 3]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,5 1/2
1.25,<music21.chord.Chord B1 B4>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,6
1.375,<music21.chord.Chord B1 F4>,"[0, 6]","[5, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,6 1/2
1.5,<music21.chord.Chord B1 C#4>,"[0, -10]","[11, 1]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,7
1.625,<music21.chord.Chord B1 B-3>,"[0, 1]","[10, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,60,7 1/2
0.0,<music21.chord.Chord G1 F#3>,"[0, 1]","[6, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,1
0.125,<music21.chord.Chord G1 B-3>,"[0, 3]","[7, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,1 1/2
0.25,<music21.chord.Chord G1 C#4>,"[0, 6]","[1, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,2
0.375,<music21.chord.Chord G1 F4>,"[0, 2]","[5, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,2 1/2
0.5,<music21.chord.Chord G1 B4>,"[0, 4]","[7, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,3
0.625,<music21.chord.Chord G1 E-5>,"[0, 4]","[3, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,3 1/2
0.75,<music21.chord.Chord G1 F#5>,"[0, 1]","[6, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,4
0.875,<music21.chord.Chord G1 B-5>,"[0, 3]","[7, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,4 1/2
1.0,<music21.chord.Chord G1 F#5>,"[0, 1]","[6, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,5
1.125,<music21.chord.Chord G1 E-5>,"[0, 4]","[3, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,5 1/2
1.25,<music21.chord.Chord G1 B4>,"[0, 4]","[7, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,6
1.375,<music21.chord.Chord G1 F4>,"[0, 2]","[5, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,6 1/2
1.5,<music21.chord.Chord E1 C#4>,"[0, 3]","[1, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,7
1.625,<music21.chord.Chord E1 B-3>,"[0, 6]","[4, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,61,7 1/2
0.0,<music21.chord.Chord D1 F#1 A1 F3 A3 C4 E4>,"[0, -9, -7, -5, -4, -3]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,62,1
1.5,<music21.chord.Chord D1 F#1 A1 F3 A3 C4 E4>,"[0, -9, -7, -5, -4, -3]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,62,2 1/2
2.0,<music21.chord.Chord E1 G#1 B1 E3 G3 B3 D4>,"[0, -9, -7, -4, -3]","[11, 2, 4, 7, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,62,3
0.0,<music21.chord.Chord B0 B1 C2 C3>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,1
0.125,<music21.chord.Chord D1 C2 C3>,"[0, 2]","[0, 2]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,1 1/12
0.25,<music21.chord.Chord F1 C2 C3>,"[0, 5]","[0, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,1 1/6
0.375,<music21.chord.Chord A1 C2 C3>,"[0, -9]","[9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,1 1/4
0.5,<music21.chord.Chord C2 C3>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,1 1/3
0.625,<music21.chord.Chord C2 E2 C3>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,1 5/12
0.75,<music21.chord.Chord C2 G2 C3>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,1 1/2
0.875,<music21.chord.Chord C2 B2 C3>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,1 7/12
1.0,<music21.chord.Chord C2 C3>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,1 2/3
1.125,<music21.chord.Chord C2 E2 C3>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,1 3/4
1.25,<music21.chord.Chord C2 G2 C3>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,1 5/6
1.375,<music21.chord.Chord C2 B2 C3>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,1 11/12
1.5,<music21.chord.Chord C2 C3>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,2
1.625,<music21.chord.Chord C2 C3 E3>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,2 1/12
1.75,<music21.chord.Chord C2 C3 G3>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,2 1/6
1.875,<music21.chord.Chord C2 C3 B3>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,2 1/4
2.0,<music21.chord.Chord C2 C3>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,2 1/3
2.125,<music21.chord.Chord C2 C3 E3>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,2 5/12
2.25,<music21.chord.Chord C2 C3 G3>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,2 1/2
2.375,<music21.chord.Chord C2 C3 B3>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,2 7/12
2.5,<music21.chord.Chord C2 C3 C4>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,2 2/3
2.625,<music21.chord.Chord C2 C3 E4>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,2 3/4
2.75,<music21.chord.Chord C2 C3 G4>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,2 5/6
2.875,<music21.chord.Chord C2 C3 B4>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,2 11/12
3.0,<music21.chord.Chord C2 C3 C4>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,3
3.125,<music21.chord.Chord C2 C3 E4>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,3 1/12
3.25,<music21.chord.Chord C2 C3 G4>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,3 1/6
3.375,<music21.chord.Chord C2 C3 B4>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,3 1/4
3.5,<music21.chord.Chord C2 C3 C5>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,3 1/3
3.625,<music21.chord.Chord C2 C3 E5>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,3 5/12
3.75,<music21.chord.Chord C2 C3 G5>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,3 1/2
3.875,<music21.chord.Chord C2 C3 B5>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,63,3 7/12
0.0,<music21.chord.Chord D1 F#1 A1 F3 A3 C4 E4>,"[0, -9, -7, -5, -4, -3]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,64,1
1.5,<music21.chord.Chord D1 F#1 A1 F3 A3 C4 E4>,"[0, -9, -7, -5, -4, -3]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,64,2 1/2
2.0,<music21.chord.Chord E1 G#1 B1 E3 G3 B3 D4>,"[0, -9, -7, -4, -3]","[11, 2, 4, 7, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,64,3
0.0,<music21.chord.Chord B0 B1 C2 C3>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,1
0.125,<music21.chord.Chord D1 C2 C3>,"[0, 2]","[0, 2]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,1 1/12
0.25,<music21.chord.Chord F1 C2 C3>,"[0, 5]","[0, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,1 1/6
0.375,<music21.chord.Chord A1 C2 C3>,"[0, -9]","[9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,1 1/4
0.5,<music21.chord.Chord C2 C3>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,1 1/3
0.625,<music21.chord.Chord C2 E2 C3>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,1 5/12
0.75,<music21.chord.Chord C2 G2 C3>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,1 1/2
0.875,<music21.chord.Chord C2 B2 C3>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,1 7/12
1.0,<music21.chord.Chord C2 C3>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,1 2/3
1.125,<music21.chord.Chord C2 E2 C3>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,1 3/4
1.25,<music21.chord.Chord C2 G2 C3>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,1 5/6
1.375,<music21.chord.Chord C2 B2 C3>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,1 11/12
1.5,<music21.chord.Chord C2 C3>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,2
1.625,<music21.chord.Chord C2 C3 E3>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,2 1/12
1.75,<music21.chord.Chord C2 C3 G3>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,2 1/6
1.875,<music21.chord.Chord C2 C3 B3>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,2 1/4
2.0,<music21.chord.Chord C2 C3>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,2 1/3
2.125,<music21.chord.Chord C2 C3 E3>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,2 5/12
2.25,<music21.chord.Chord C2 C3 G3>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,2 1/2
2.375,<music21.chord.Chord C2 C3 B3>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,2 7/12
2.5,<music21.chord.Chord C2 C3 C4>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,2 2/3
2.625,<music21.chord.Chord C2 C3 E4>,"[0, 4]","[0, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,2 3/4
2.75,<music21.chord.Chord C2 C3 G4>,"[0, -7]","[7, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,2 5/6
2.875,<music21.chord.Chord C2 C3 B4>,"[0, -11]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,2 11/12
3.0,<music21.chord.Chord C2 C3 C4>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,,,65,3
