offset,Chord,NormalForm,PCsInNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
228.125,<music21.chord.Chord C#4 C4>,"[0, 1]","[0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,212,,
228.3333333,<music21.chord.Chord B-3 C#4 C4>,"[0, 2, 3]","[10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,212,,
228.375,<music21.chord.Chord C#4 B-3>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,212,,
228.5833333,<music21.chord.Chord C#4>,[0],[1],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,212,,
228.625,<music21.chord.Chord D4 G#3>,"[0, 6]","[2, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,213,,
229.125,<music21.chord.Chord D4 F4>,"[0, 3]","[2, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,213,,
229.625,<music21.chord.Chord D4 B-3>,"[0, 4]","[10, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,214,,
230.125,<music21.chord.Chord D4 G#3>,"[0, 6]","[2, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,214,,
230.625,<music21.chord.Chord E-4 F#3>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,215,,
231.125,<music21.chord.Chord F4 B-3 D3>,"[0, 4, 7]","[10, 2, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,215,,
231.625,<music21.chord.Chord F#4 B-3 E-3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,216,,
232.125,<music21.chord.Chord E-4 B3 F#3>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,216,,
232.3333333,<music21.chord.Chord C#4 E-4 B3 F#3>,"[0, 2, 4, 7]","[11, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,216,,
232.375,<music21.chord.Chord E-4 C#4 F#3>,"[0, 2, 5]","[1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,216,,
232.5833333,<music21.chord.Chord E-4 F#3>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,216,,
