offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
0.0,<music21.chord.Chord F3 D5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,,,87,1
0.5,<music21.chord.Chord B-2 D5>,"[0, -8]","[10, 2]",Simpson_Invention_no6.xml,,,87,1 1/2
1.0,<music21.chord.Chord F3 C5>,"[0, 5]","[0, 5]",Simpson_Invention_no6.xml,,,87,2
1.5,<music21.chord.Chord A2 C5>,"[0, -9]","[9, 0]",Simpson_Invention_no6.xml,,,87,2 1/2
0.0,<music21.chord.Chord F3 B-5>,"[0, 5]","[5, 10]",Simpson_Invention_no6.xml,,,88,1
1/3,<music21.chord.Chord E-3 B-5>,"[0, -7]","[10, 3]",Simpson_Invention_no6.xml,,,88,1 1/3
2/3,<music21.chord.Chord G2 B-5>,"[0, 3]","[7, 10]",Simpson_Invention_no6.xml,,,88,1 2/3
1.0,<music21.chord.Chord F3 A5>,"[0, 4]","[5, 9]",Simpson_Invention_no6.xml,,,88,2
1.5,<music21.chord.Chord F2 A5>,"[0, 4]","[5, 9]",Simpson_Invention_no6.xml,,,88,2 1/2
0.0,<music21.chord.Chord G3 G5>,[0],[7],Simpson_Invention_no6.xml,,,89,1
0.5,<music21.chord.Chord F3 G5>,"[0, 2]","[5, 7]",Simpson_Invention_no6.xml,,,89,1 1/2
1.0,<music21.chord.Chord G3 G5>,[0],[7],Simpson_Invention_no6.xml,,,89,2
1.5,<music21.chord.Chord E-3 G5>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,89,2 1/2
0.0,<music21.chord.Chord G3 F5>,"[0, 2]","[5, 7]",Simpson_Invention_no6.xml,,,90,1
1/3,<music21.chord.Chord F3 F5>,[0],[5],Simpson_Invention_no6.xml,,,90,1 1/3
2/3,<music21.chord.Chord D3 F5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,,,90,1 2/3
1.0,<music21.chord.Chord G3 E-5>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,90,2
1.5,<music21.chord.Chord C3 E-5>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,,,90,2 1/2
0.0,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Simpson_Invention_no6.xml,,,91,1
0.5,<music21.chord.Chord B2 D5>,"[0, -9]","[11, 2]",Simpson_Invention_no6.xml,,,91,1 1/2
1.0,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Simpson_Invention_no6.xml,,,91,2
1.5,<music21.chord.Chord F3 D5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,,,91,2 1/2
0.0,<music21.chord.Chord G3 C5>,"[0, -7]","[7, 0]",Simpson_Invention_no6.xml,,,92,1
1/3,<music21.chord.Chord F3 C5>,"[0, 5]","[0, 5]",Simpson_Invention_no6.xml,,,92,1 1/3
2/3,<music21.chord.Chord E-3 C5>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,,,92,1 2/3
1.0,<music21.chord.Chord G3 B4>,"[0, 4]","[7, 11]",Simpson_Invention_no6.xml,,,92,2
1.5,<music21.chord.Chord D3 B4>,"[0, -9]","[11, 2]",Simpson_Invention_no6.xml,,,92,2 1/2
0.0,<music21.chord.Chord G3 A-4>,"[0, 1]","[7, 8]",Simpson_Invention_no6.xml,,,93,1
0.5,<music21.chord.Chord C3 A-4>,"[0, -8]","[8, 0]",Simpson_Invention_no6.xml,,,93,1 1/2
1.0,<music21.chord.Chord G3 G4>,[0],[7],Simpson_Invention_no6.xml,,,93,2
1.5,<music21.chord.Chord B2 G4>,"[0, 4]","[7, 11]",Simpson_Invention_no6.xml,,,93,2 1/2
0.0,<music21.chord.Chord G3 F5>,"[0, 2]","[5, 7]",Simpson_Invention_no6.xml,,,94,1
1/3,<music21.chord.Chord F3 F5>,[0],[5],Simpson_Invention_no6.xml,,,94,1 1/3
2/3,<music21.chord.Chord D3 F5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,,,94,1 2/3
1.0,<music21.chord.Chord G3 E-5>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,94,2
1.5,<music21.chord.Chord C3 E-5>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,,,94,2 1/2
0.0,<music21.chord.Chord G3 A-5>,"[0, 1]","[7, 8]",Simpson_Invention_no6.xml,,,95,1
0.5,<music21.chord.Chord C3 A-5>,"[0, -8]","[8, 0]",Simpson_Invention_no6.xml,,,95,1 1/2
1.0,<music21.chord.Chord G3 G5>,[0],[7],Simpson_Invention_no6.xml,,,95,2
1.5,<music21.chord.Chord B2 G5>,"[0, 4]","[7, 11]",Simpson_Invention_no6.xml,,,95,2 1/2
0.0,<music21.chord.Chord G3 F6>,"[0, 2]","[5, 7]",Simpson_Invention_no6.xml,,,96,1
1/3,<music21.chord.Chord F3 F6>,[0],[5],Simpson_Invention_no6.xml,,,96,1 1/3
2/3,<music21.chord.Chord D3 F6>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,,,96,1 2/3
1.0,<music21.chord.Chord G3 E-6>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,96,2
1.5,<music21.chord.Chord C3 E-6>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,,,96,2 1/2
0.0,<music21.chord.Chord A-3 D6>,"[0, 6]","[2, 8]",Simpson_Invention_no6.xml,,,97,1
